unix_time,frame_ts_us,tracker_id,cx_px,cy_px,bx,by,w_px,h_px,processing_time_s
1763656250.940374,4380000,3,427.2467041015625,322.6551208496094,21,16,60,73,0.0
1763656250.9711103,4415000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656250.9711103,4415000,2,257.6482238769531,265.69537353515625,12,13,38,46,0.0
1763656250.9711103,4415000,3,431.0858459472656,316.3964538574219,21,15,56,75,0.0
1763656251.002163,4445000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.002163,4445000,2,258.4606628417969,268.0037536621094,12,13,39,45,0.0
1763656251.002163,4445000,3,434.53607177734375,310.26226806640625,21,15,52,73,0.0
1763656251.039144,4480000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.039144,4480000,2,259.2956848144531,270.1111145019531,12,13,38,46,0.0
1763656251.039144,4480000,3,437.97979736328125,303.0004577636719,21,15,49,74,0.0
1763656251.0708241,4515000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.0708241,4515000,2,259.96875,272.09466552734375,12,13,39,45,0.0
1763656251.0708241,4515000,3,440.4789123535156,296.91375732421875,22,14,48,77,0.0
1763656251.1028447,4545000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.1028447,4545000,2,260.8527526855469,273.9086608886719,13,13,40,45,0.0
1763656251.1028447,4545000,3,442.6253967285156,290.2325134277344,22,14,46,76,0.0
1763656251.1389945,4580000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.1389945,4580000,2,261.73443603515625,275.40948486328125,13,13,39,44,0.0
1763656251.1389945,4580000,3,444.598388671875,284.08892822265625,22,14,44,74,0.0
1763656251.1699898,4615000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.1699898,4615000,2,262.7866516113281,277.3682861328125,13,13,41,45,0.0
1763656251.1699898,4615000,3,446.44061279296875,276.9394226074219,22,13,40,78,0.0
1763656251.202138,4645000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.202138,4645000,2,263.94073486328125,279.3944396972656,13,13,41,45,0.0
1763656251.202138,4645000,3,447.6551208496094,268.48199462890625,22,13,37,79,0.0
1763656251.2385817,4680000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.2385817,4680000,2,265.39044189453125,281.6750793457031,13,14,42,45,0.0
1763656251.2385817,4680000,3,448.16754150390625,262.4486083984375,22,13,35,79,0.0
1763656251.2712486,4715000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.2712486,4715000,2,266.78759765625,283.6453857421875,13,14,42,45,0.0
1763656251.2712486,4715000,3,448.7552185058594,255.2642364501953,22,12,33,79,0.0
1763656251.301488,4745000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.301488,4745000,2,267.93536376953125,285.301025390625,13,14,43,45,0.0
1763656251.301488,4745000,3,448.75311279296875,248.74497985839844,22,12,32,77,0.0
1763656251.338585,4780000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.338585,4780000,2,269.42950439453125,287.3407897949219,13,14,43,45,0.0
1763656251.338585,4780000,3,448.42822265625,242.07626342773438,22,12,34,80,0.0
1763656251.3707442,4815000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.3707442,4815000,2,271.340087890625,289.6541442871094,13,14,43,43,0.0
1763656251.3707442,4815000,3,447.6782531738281,234.06797790527344,22,11,36,78,0.0
1763656251.401724,4845000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.401724,4845000,2,273.1544189453125,291.788330078125,13,14,42,42,0.0
1763656251.401724,4845000,3,446.5937194824219,226.6543426513672,22,11,37,76,0.0
1763656251.4402437,4880000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.4402437,4880000,2,274.9915466308594,293.4635009765625,13,14,43,41,0.0
1763656251.4402437,4880000,3,444.9291076660156,219.5115509033203,22,10,39,73,0.0
1763656251.4718206,4915000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.4718206,4915000,2,276.95184326171875,295.1524658203125,13,14,44,42,0.0
1763656251.4718206,4915000,3,442.7437438964844,212.6785888671875,22,10,42,76,0.0
1763656251.5029433,4945000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.5029433,4945000,2,278.5721740722656,296.4288635253906,13,14,43,41,0.0
1763656251.5029433,4945000,3,440.8535461425781,206.6192169189453,22,10,44,72,0.0
1763656251.5390816,4980000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.5390816,4980000,2,279.99066162109375,297.52801513671875,13,14,43,41,0.0
1763656251.5390816,4980000,3,438.5176696777344,200.32577514648438,21,10,45,72,0.0
1763656251.5698764,5015000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.5698764,5015000,2,281.5848388671875,298.79083251953125,14,14,42,40,0.0
1763656251.5698764,5015000,3,435.6742248535156,194.2840576171875,21,9,47,70,0.0
1763656251.6029644,5045000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.6029644,5045000,2,283.8818054199219,300.5621643066406,14,15,44,40,0.0
1763656251.6029644,5045000,3,431.90533447265625,187.38626098632812,21,9,52,70,0.0
1763656251.6406002,5080000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.6406002,5080000,2,286.3941955566406,302.0676574707031,14,15,43,39,0.0
1763656251.6406002,5080000,3,427.9839172363281,180.97145080566406,21,9,54,69,0.0
1763656251.6710587,5115000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.6710587,5115000,2,288.244384765625,303.1136169433594,14,15,44,39,0.0
1763656251.6710587,5115000,3,424.173583984375,175.26197814941406,21,8,54,67,0.0
1763656251.7020338,5145000,1,124.1351318359375,262.43243408203125,6,13,6,11,0.0
1763656251.7020338,5145000,2,290.3688049316406,304.5204162597656,14,15,46,39,0.0
1763656251.7020338,5145000,3,420.5220031738281,170.3755340576172,21,8,57,65,0.0
1763656251.7414007,5180000,1,122.74031829833984,221.95156860351562,6,11,47,114,0.0
1763656251.7414007,5180000,2,292.47955322265625,305.3646545410156,14,15,45,39,0.0
1763656251.7414007,5180000,3,416.7144470214844,165.8824462890625,20,8,60,65,0.0
1763656251.7702682,5215000,1,121.30110931396484,234.37991333007812,6,11,44,115,0.0
1763656251.7702682,5215000,2,295.6363525390625,306.9033508300781,14,15,45,38,0.0
1763656251.7702682,5215000,3,410.9572448730469,160.052490234375,20,8,62,61,0.0
1763656251.802302,5245000,1,119.9662857055664,248.8237762451172,5,12,38,114,0.0
1763656251.802302,5245000,2,297.43939208984375,307.4716491699219,14,15,43,38,0.0
1763656251.802302,5245000,3,405.53875732421875,154.60079956054688,20,7,62,60,0.0
1763656251.8406193,5280000,1,119.98107147216797,261.17608642578125,5,13,38,113,0.0
1763656251.8406193,5280000,2,299.43560791015625,308.0447998046875,14,15,43,37,0.0
1763656251.8406193,5280000,3,399.7212219238281,149.38671875,19,7,62,54,0.0
1763656251.8717594,5315000,1,121.24398803710938,276.54486083984375,6,13,42,116,0.0
1763656251.8717594,5315000,2,301.9942321777344,308.8527526855469,15,15,46,38,0.0
1763656251.8717594,5315000,3,391.564453125,143.3486785888672,19,7,64,53,0.0
1763656251.9039161,5345000,1,122.36436462402344,285.37774658203125,6,14,45,113,0.0
1763656251.9039161,5345000,2,303.3656311035156,309.3386535644531,15,15,45,38,0.0
1763656251.9039161,5345000,3,386.5213623046875,139.72174072265625,19,6,61,48,0.0
1763656251.9395926,5380000,1,125.15615844726562,299.03509521484375,6,14,49,109,0.0
1763656251.9395926,5380000,2,305.35321044921875,309.8691101074219,15,15,46,37,0.0
1763656251.9395926,5380000,3,380.2671813964844,136.15286254882812,19,6,62,48,0.0
1763656251.970281,5415000,1,129.20054626464844,311.3931884765625,6,15,56,118,0.0
1763656251.970281,5415000,2,307.3623046875,310.3233642578125,15,15,47,36,0.0
1763656251.970281,5415000,3,372.85137939453125,132.5331268310547,18,6,65,46,0.0
1763656252.0025036,5445000,1,132.89630126953125,322.59124755859375,6,16,62,116,0.0
1763656252.0025036,5445000,2,309.1582336425781,310.58843994140625,15,15,48,36,0.0
1763656252.0025036,5445000,3,365.919189453125,129.22962951660156,18,6,63,42,0.0
1763656252.0407798,5480000,1,137.8175048828125,333.9228515625,6,16,68,114,0.0
1763656252.0407798,5480000,2,311.3780822753906,310.9324645996094,15,15,48,36,0.0
1763656252.0407798,5480000,3,359.2899169921875,126.87866973876953,17,6,61,42,0.0
1763656252.0701241,5515000,1,143.05653381347656,344.79632568359375,7,17,73,112,0.0
1763656252.0701241,5515000,2,313.97747802734375,311.33209228515625,15,15,47,35,0.0
1763656252.0701241,5515000,3,354.1803894042969,125.32396697998047,17,6,64,40,0.0
1763656252.10268,5545000,1,150.13189697265625,356.7162780761719,7,17,78,108,0.0
1763656252.10268,5545000,2,316.6452941894531,311.4124450683594,15,15,48,34,0.0
1763656252.10268,5545000,3,347.0612487792969,123.08687591552734,17,6,70,35,0.0
1763656252.1400716,5580000,1,157.92433166503906,367.75909423828125,7,18,79,110,0.0
1763656252.1400716,5580000,2,318.9843444824219,311.6325988769531,15,15,46,34,0.0
1763656252.1400716,5580000,3,339.6768798828125,121.43103790283203,16,6,70,34,0.0
1763656252.170106,5615000,1,164.44598388671875,376.20379638671875,8,18,83,105,0.0
1763656252.170106,5615000,2,321.17401123046875,311.8393859863281,16,15,46,34,0.0
1763656252.170106,5615000,3,333.1990966796875,120.5740966796875,16,6,66,32,0.0
1763656252.2019093,5645000,1,171.79058837890625,385.17449951171875,8,19,90,101,0.0
1763656252.2019093,5645000,2,323.4037780761719,312.0468444824219,16,15,47,33,0.0
1763656252.2019093,5645000,3,326.34503173828125,120.12281036376953,16,6,66,29,0.0
1763656252.2387357,5680000,1,179.99818420410156,393.5832824707031,8,19,97,99,0.0
1763656252.2387357,5680000,2,325.65740966796875,311.573974609375,16,15,47,35,0.0
1763656252.2387357,5680000,3,319.7618103027344,120.02745819091797,15,6,65,29,0.0
1763656252.2702398,5715000,1,189.9867706298828,402.7085876464844,9,20,102,89,0.0
1763656252.2702398,5715000,2,327.6820068359375,311.3901672363281,16,15,46,35,0.0
1763656252.2702398,5715000,3,312.8456115722656,119.96025848388672,15,5,64,30,0.0
1763656252.3034723,5745000,1,199.22425842285156,409.8462219238281,9,20,105,87,0.0
1763656252.3034723,5745000,2,330.53228759765625,311.2614440917969,16,15,46,35,0.0
1763656252.3034723,5745000,3,304.7737121582031,120.31452941894531,15,6,65,30,0.0
1763656252.34025,5780000,1,212.92941284179688,418.7977600097656,10,20,114,85,0.0
1763656252.34025,5780000,2,333.5333251953125,310.6628723144531,16,15,46,36,0.0
1763656252.34025,5780000,3,296.3472595214844,121.50706481933594,14,6,65,32,0.0
1763656252.3693368,5815000,1,222.04415893554688,424.56768798828125,11,21,110,80,0.0
1763656252.3693368,5815000,2,335.4592590332031,310.0576477050781,16,15,45,37,0.0
1763656252.3693368,5815000,3,291.44061279296875,122.35562133789062,14,6,63,34,0.0
1763656252.4023938,5845000,1,231.9452362060547,429.78936767578125,11,21,115,73,0.0
1763656252.4023938,5845000,2,337.42230224609375,309.7231140136719,16,15,45,36,0.0
1763656252.4023938,5845000,3,284.5778503417969,123.73094177246094,14,6,63,35,0.0
1763656252.4365838,5875000,1,246.446533203125,435.90948486328125,12,21,118,66,0.0
1763656252.4365838,5875000,2,339.3464050292969,309.09283447265625,16,15,45,37,0.0
1763656252.4365838,5875000,3,277.92578125,125.8614730834961,13,6,64,38,0.0
1763656252.4668047,5910000,1,259.3412780761719,440.30902099609375,12,22,120,63,0.0
1763656252.4668047,5910000,2,341.4263916015625,308.5438232421875,17,15,47,38,0.0
1763656252.4668047,5910000,3,271.13690185546875,128.27029418945312,13,6,66,41,0.0
1763656252.4982822,5940000,1,268.62396240234375,442.843505859375,13,22,121,57,0.0
1763656252.4982822,5940000,2,343.3987121582031,307.936767578125,17,15,47,38,0.0
1763656252.4982822,5940000,3,265.63330078125,130.36138916015625,13,6,66,42,0.0
1763656252.5309033,5975000,1,283.0409240722656,446.196533203125,14,22,122,51,0.0
1763656252.5309033,5975000,2,345.8154602050781,307.0908203125,17,15,46,38,0.0
1763656252.5309033,5975000,3,258.9727478027344,133.4239501953125,12,6,64,46,0.0
1763656252.5621316,6005000,1,294.6206970214844,448.11602783203125,14,22,116,45,0.0
1763656252.5621316,6005000,2,347.52496337890625,306.352294921875,17,15,44,39,0.0
1763656252.5621316,6005000,3,254.3200225830078,135.9589385986328,12,6,66,47,0.0
1763656252.5993004,6040000,1,306.1041564941406,448.7568054199219,15,22,124,43,0.0
1763656252.5993004,6040000,2,349.7305908203125,305.2290954589844,17,15,45,39,0.0
1763656252.5993004,6040000,3,248.43716430664062,139.42787170410156,12,6,65,50,0.0
1763656252.631281,6075000,1,317.3464050292969,448.77984619140625,15,22,125,40,0.0
1763656252.631281,6075000,2,352.0328369140625,304.197021484375,17,15,43,39,0.0
1763656252.631281,6075000,3,242.40936279296875,143.45509338378906,12,7,66,52,0.0
1763656252.6625342,6105000,1,327.64599609375,448.7029113769531,16,22,121,42,0.0
1763656252.6625342,6105000,2,353.9467468261719,303.0291442871094,17,15,44,39,0.0
1763656252.6625342,6105000,3,236.89297485351562,147.5005645751953,11,7,64,52,0.0
1763656252.6988552,6140000,1,342.0085754394531,447.2538757324219,17,22,121,46,0.0
1763656252.6988552,6140000,2,355.87139892578125,301.9451599121094,17,15,44,40,0.0
1763656252.6988552,6140000,3,231.26766967773438,151.93307495117188,11,7,63,54,0.0
1763656252.7303264,6175000,1,355.032958984375,445.1419372558594,17,22,121,50,0.0
1763656252.7303264,6175000,2,357.3369445800781,300.96856689453125,17,15,43,40,0.0
1763656252.7303264,6175000,3,226.6257781982422,156.34742736816406,11,7,64,58,0.0
1763656252.7616463,6205000,1,365.9578552246094,442.9441833496094,18,22,114,52,0.0
1763656252.7616463,6205000,2,359.1026611328125,299.8182678222656,17,14,43,39,0.0
1763656252.7616463,6205000,3,222.2329559326172,160.73587036132812,11,8,60,59,0.0
1763656252.7983634,6240000,1,377.7818603515625,439.111572265625,18,21,114,59,0.0
1763656252.7983634,6240000,2,361.4783935546875,298.235595703125,18,14,44,40,0.0
1763656252.7983634,6240000,3,216.7676544189453,166.63381958007812,10,8,58,60,0.0
1763656252.8329015,6275000,1,392.3828125,433.2990417480469,19,21,116,68,0.0
1763656252.8329015,6275000,2,363.4534606933594,296.6236267089844,18,14,43,41,0.0
1763656252.8329015,6275000,3,211.73513793945312,173.3194122314453,10,8,58,67,0.0
1763656252.8624387,6305000,1,401.9397277832031,429.2370300292969,20,21,112,70,0.0
1763656252.8624387,6305000,2,365.1248779296875,295.3795471191406,18,14,44,41,0.0
1763656252.8624387,6305000,3,208.53880310058594,178.16552734375,10,8,57,66,0.0
1763656252.8984935,6340000,1,414.0393981933594,422.41168212890625,20,21,112,75,0.0
1763656252.8984935,6340000,2,366.792724609375,293.74853515625,18,14,43,42,0.0
1763656252.8984935,6340000,3,204.68113708496094,184.41783142089844,10,9,55,71,0.0
1763656252.931249,6375000,1,424.86395263671875,415.54840087890625,21,20,110,82,0.0
1763656252.931249,6375000,2,368.6782531738281,291.8631286621094,18,14,42,41,0.0
1763656252.931249,6375000,3,201.39028930664062,190.5915069580078,10,9,52,71,0.0
1763656252.9624333,6405000,1,432.8915100097656,410.0088195800781,21,20,103,83,0.0
1763656252.9624333,6405000,2,370.55133056640625,290.1333312988281,18,14,41,42,0.0
1763656252.9624333,6405000,3,198.69894409179688,196.33425903320312,9,9,53,74,0.0
1763656252.998294,6440000,1,442.0299072265625,402.601806640625,22,20,101,91,0.0
1763656252.998294,6440000,2,372.3599853515625,288.1102600097656,18,14,39,42,0.0
1763656252.998294,6440000,3,196.2315216064453,202.6175537109375,9,10,51,76,0.0
1763656253.0308948,6475000,1,451.32562255859375,394.18994140625,22,19,95,96,0.0
1763656253.0308948,6475000,2,373.6866760253906,286.5144348144531,18,14,38,42,0.0
1763656253.0308948,6475000,3,193.97543334960938,209.19430541992188,9,10,47,77,0.0
1763656253.0626683,6505000,1,458.80999755859375,386.36572265625,22,19,92,99,0.0
1763656253.0626683,6505000,2,375.0632629394531,284.7724609375,18,14,38,42,0.0
1763656253.0626683,6505000,3,191.92050170898438,216.16079711914062,9,10,44,76,0.0
1763656253.0993278,6540000,1,467.2114562988281,376.6051330566406,23,18,88,103,0.0
1763656253.0993278,6540000,2,376.35205078125,282.6878967285156,18,14,40,42,0.0
1763656253.0993278,6540000,3,190.0189208984375,223.94232177734375,9,11,42,77,0.0
1763656253.1308546,6575000,1,475.3584289550781,365.78875732421875,23,18,79,106,0.0
1763656253.1308546,6575000,2,377.5291442871094,280.8865966796875,18,14,39,43,0.0
1763656253.1308546,6575000,3,188.83827209472656,231.6918182373047,9,11,39,77,0.0
1763656253.1618652,6605000,1,480.8480529785156,357.6390686035156,24,17,73,106,0.0
1763656253.1618652,6605000,2,378.27191162109375,279.39361572265625,18,13,37,42,0.0
1763656253.1618652,6605000,3,188.09869384765625,238.61178588867188,9,11,37,74,0.0
1763656253.2032351,6640000,1,487.6809387207031,345.1760559082031,24,17,69,106,0.0
1763656253.2032351,6640000,2,379.2439270019531,277.7538757324219,18,13,37,43,0.0
1763656253.2032351,6640000,3,187.83026123046875,246.14944458007812,9,12,35,74,0.0
1763656253.2412703,6680000,1,492.69573974609375,334.478759765625,24,16,62,112,0.0
1763656253.2412703,6680000,2,380.0766906738281,275.4716491699219,19,13,37,44,0.0
1763656253.2412703,6680000,3,188.05389404296875,253.5552215576172,9,12,36,77,0.0
1763656253.2708106,6715000,1,497.4344482421875,321.1456298828125,24,16,58,119,0.0
1763656253.2708106,6715000,2,381.04510498046875,273.17083740234375,19,13,38,44,0.0
1763656253.2708106,6715000,3,188.90167236328125,262.2129821777344,9,13,39,83,0.0
1763656253.302197,6745000,1,500.4177551269531,312.94207763671875,25,15,54,113,0.0
1763656253.302197,6745000,2,381.794921875,271.4501953125,19,13,37,45,0.0
1763656253.302197,6745000,3,189.40521240234375,268.9695129394531,9,13,40,76,0.0
1763656253.340526,6780000,1,503.5418701171875,301.303466796875,25,15,50,114,0.0
1763656253.340526,6780000,2,382.4577331542969,269.541259765625,19,13,37,45,0.0
1763656253.340526,6780000,3,191.10488891601562,277.2772216796875,9,13,42,73,0.0
1763656253.3710775,6815000,1,505.8841247558594,290.0715637207031,25,14,43,115,0.0
1763656253.3710775,6815000,2,383.1541442871094,267.8113708496094,19,13,37,45,0.0
1763656253.3710775,6815000,3,192.43777465820312,282.8712158203125,9,14,44,75,0.0
1763656253.4023752,6845000,1,507.2139587402344,279.7068176269531,25,13,40,114,0.0
1763656253.4023752,6845000,2,383.7637939453125,266.0296630859375,19,13,36,45,0.0
1763656253.4023752,6845000,3,194.12525939941406,288.6378479003906,9,14,46,76,0.0
1763656253.4406133,6880000,1,507.9281311035156,265.3509521484375,25,13,36,120,0.0
1763656253.4406133,6880000,2,384.3020324707031,263.4879150390625,19,13,36,47,0.0
1763656253.4406133,6880000,3,196.9805145263672,295.6059875488281,9,14,51,81,0.0
1763656253.4711046,6915000,1,508.0343322753906,254.18809509277344,25,12,34,118,0.0
1763656253.4711046,6915000,2,384.9747619628906,261.2317810058594,19,13,35,46,0.0
