unix_time,frame_ts_us,id,cx,cy,vx,vy,bx,by,pbx,pby,w,h,processing_time
1763666367.6412435,150765000,3,469.86376953125,221.9258575439453,-53.313602,-16.881792,23,11,23,10,45,42,0.0
1763666367.6412435,150765000,1,214.1941680908203,95.07766723632812,5.9523916,60.810635,10,4,10,5,32,54,0.0
1763666367.6794217,150800000,5,338.3729553222656,301.3230895996094,16.650047,62.642002,16,15,17,15,36,66,0.0
1763666367.6794217,150800000,2,580.5692749023438,353.7810974121094,-1.1947044,-55.527096,29,17,29,17,33,56,0.0
1763666367.6794217,150800000,4,504.70428466796875,330.056396484375,17.662296,53.696716,25,16,25,16,34,62,0.0
1763666367.6794217,150800000,3,468.0843505859375,221.47235107421875,-48.577984,-12.380687,23,11,23,10,43,42,0.0
1763666367.6794217,150800000,1,214.95321655273438,97.28509521484375,20.721956,60.262592,10,4,10,5,31,52,0.0
1763666367.709697,150835000,5,338.7752685546875,303.6163635253906,12.815846,73.05314,16,15,17,15,36,68,0.0
1763666367.709697,150835000,2,580.368408203125,351.822265625,-6.3986874,-62.399357,29,17,28,17,33,57,0.0
1763666367.709697,150835000,4,505.43646240234375,332.67108154296875,23.323809,83.29182,25,16,25,17,34,65,0.0
1763666367.709697,150835000,3,465.9944152832031,220.82620239257812,-66.57571,-20.58332,23,11,22,10,44,43,0.0
1763666367.709697,150835000,1,215.692138671875,98.68995666503906,23.538654,44.752415,10,4,10,5,33,52,0.0
1763666367.7415655,150865000,5,339.20758056640625,305.42730712890625,13.46748,56.414917,16,15,17,15,36,67,0.0
1763666367.7415655,150865000,2,580.2667236328125,350.0544128417969,-3.1677003,-55.07254,29,17,28,17,33,55,0.0
1763666367.7415655,150865000,4,505.92547607421875,334.6097717285156,15.233863,60.39451,25,16,25,17,33,64,0.0
1763666367.7415655,150865000,3,463.8952331542969,220.41543579101562,-65.39419,-12.796292,23,11,22,10,43,43,0.0
1763666367.7415655,150865000,1,216.33477783203125,100.69013977050781,20.019638,62.310146,10,5,10,5,33,52,0.0
1763666367.7808917,150900000,5,339.6218566894531,307.7604064941406,11.503018,64.78212,16,15,17,15,36,67,0.0
1763666367.7808917,150900000,2,580.1524658203125,348.2695007324219,-3.1725452,-49.560852,29,17,28,17,32,55,0.0
1763666367.7808917,150900000,4,506.3691711425781,336.7287292480469,12.319881,58.83614,25,16,25,17,34,64,0.0
1763666367.7808917,150900000,3,462.0044860839844,219.45013427734375,-52.499523,-26.803093,23,10,22,10,41,44,0.0
1763666367.7808917,150900000,1,216.7948760986328,102.48290252685547,12.775342,49.778835,10,5,10,5,33,52,0.0
1763666367.81274,150935000,5,339.6915588378906,309.7621765136719,2.1557338,61.910336,16,15,17,15,36,68,0.0
1763666367.81274,150935000,2,579.9918823242188,346.2061462402344,-4.9664936,-63.815006,28,17,28,16,32,56,0.0
1763666367.81274,150935000,4,506.76580810546875,339.08306884765625,12.267107,72.81454,25,16,25,17,33,63,0.0
1763666367.81274,150935000,3,460.5547790527344,218.82862854003906,-44.836243,-19.221804,23,10,22,10,42,44,0.0
1763666367.81274,150935000,1,217.61410522460938,104.38485717773438,25.336952,58.823265,10,5,11,5,33,52,0.0
1763666367.8417585,150965000,5,339.98126220703125,311.4583435058594,9.222031,53.99352,16,15,17,15,36,68,0.0
1763666367.8417585,150965000,2,579.88232421875,344.1652526855469,-3.4875267,-64.96709,28,17,28,16,32,54,0.0
1763666367.8417585,150965000,4,506.8758850097656,341.0843200683594,3.5040414,63.705162,25,17,25,17,33,63,0.0
1763666367.8417585,150965000,3,459.02655029296875,218.29945373535156,-48.6476,-16.845045,22,10,22,10,41,44,0.0
1763666367.8417585,150965000,1,218.0225372314453,105.32725524902344,13.00148,29.999044,10,5,10,5,32,51,0.0
1763666367.8795564,151000000,5,340.27935791015625,314.13525390625,8.042919,72.225716,17,15,17,16,36,68,0.0
1763666367.8795564,151000000,2,579.7970581054688,342.2951965332031,-2.3005648,-50.455982,28,17,28,16,32,56,0.0
1763666367.8795564,151000000,4,507.0039367675781,343.2733154296875,3.4549642,59.06128,25,17,25,17,33,62,0.0
1763666367.8795564,151000000,3,457.01995849609375,216.6331329345703,-54.139847,-44.958996,22,10,22,10,40,46,0.0
1763666367.8795564,151000000,1,218.88583374023438,107.3628921508789,23.2926,54.923515,10,5,11,5,33,52,0.0
1763666367.9128034,151035000,5,340.38055419921875,316.2956848144531,3.2455363,69.28868,17,15,17,16,35,67,0.0
1763666367.9128034,151035000,2,579.9114379882812,340.0931701660156,3.6683567,-70.62271,28,17,29,16,32,53,0.0
1763666367.9128034,151035000,4,507.10614013671875,345.2554931640625,3.2778351,63.571796,25,17,25,17,33,64,0.0
1763666367.9128034,151035000,3,455.6251220703125,215.83958435058594,-44.734768,-25.450447,22,10,22,10,40,46,0.0
1763666367.9128034,151035000,1,219.5215606689453,108.8666000366211,20.38884,48.22646,10,5,11,5,35,53,0.0
1763666367.9428084,151065000,5,340.4225769042969,317.9490661621094,1.3109798,51.58044,17,15,17,16,35,67,0.0
1763666367.9428084,151065000,2,580.0418090820312,338.4563293457031,4.067179,-51.064426,29,16,29,16,32,52,0.0
1763666367.9428084,151065000,4,507.22796630859375,346.6709899902344,3.8006039,44.159172,25,17,25,17,33,62,0.0
1763666367.9428084,151065000,3,454.5773620605469,215.29592895507812,-32.68691,-16.960386,22,10,22,10,41,45,0.0
1763666367.9428084,151065000,1,220.05368041992188,110.87177276611328,16.60051,62.555256,11,5,11,6,33,54,0.0
1763666367.978194,151100000,5,340.36956787109375,320.1025390625,-1.4787207,60.072495,17,16,17,16,35,67,0.0
1763666367.978194,151100000,2,580.4432983398438,336.8594055175781,11.199798,-44.547203,29,16,29,16,31,50,0.0
1763666367.978194,151100000,4,507.3846130371094,348.4210510253906,4.36976,48.819065,25,17,25,17,32,63,0.0
1763666367.978194,151100000,3,453.05694580078125,214.5032196044922,-42.412975,-22.11313,22,10,22,10,40,44,0.0
1763666367.978194,151100000,1,220.53717041015625,112.716552734375,13.48726,51.461308,11,5,11,6,33,55,0.0
1763666368.011686,151135000,5,340.4517517089844,322.45977783203125,2.5653536,73.58078,17,16,17,16,35,68,0.0
1763666368.011686,151135000,2,581.2223510742188,335.1591796875,24.31799,-53.072243,29,16,29,16,33,47,0.0
1763666368.011686,151135000,4,507.0140075683594,350.8801574707031,-11.568382,76.76056,25,17,25,18,33,64,0.0
1763666368.011686,151135000,3,450.99462890625,213.3644561767578,-64.37485,-35.546295,22,10,22,10,42,43,0.0
1763666368.011686,151135000,1,220.62887573242188,115.90697479248047,2.862565,99.58845,11,5,11,6,32,55,0.0
1763666368.0418146,151165000,5,340.5644226074219,324.46844482421875,3.5301905,62.935303,17,16,17,16,35,68,0.0
1763666368.0418146,151165000,2,581.7966918945312,333.61090087890625,17.995174,-48.510475,29,16,29,16,34,48,0.0
1763666368.0418146,151165000,4,506.9103088378906,352.7962341308594,-3.2490757,60.03427,25,17,25,18,33,64,0.0
1763666368.0418146,151165000,3,449.64312744140625,212.44021606445312,-42.345074,-28.958176,22,10,22,10,42,42,0.0
1763666368.0418146,151165000,1,220.4241180419922,118.09949493408203,-6.415442,68.69576,11,5,10,6,32,55,0.0
1763666368.0809703,151200000,5,340.79705810546875,326.7164001464844,6.4561515,62.38575,17,16,17,16,35,68,0.0
1763666368.0809703,151200000,2,582.7564697265625,332.0574035644531,26.635965,-43.113,29,16,29,16,37,48,0.0
1763666368.0809703,151200000,4,506.6441345214844,354.9662170410156,-7.386928,60.221844,25,17,25,18,33,64,0.0
1763666368.0809703,151200000,3,448.0994567871094,211.26979064941406,-42.840286,-32.481903,22,10,22,10,40,42,0.0
1763666368.0809703,151200000,1,219.8076171875,120.80338287353516,-17.109268,75.038895,10,6,10,6,33,46,0.0
1763666368.1096857,151235000,5,341.09857177734375,329.09521484375,9.393937,74.114174,17,16,17,17,36,68,0.0
1763666368.1096857,151235000,2,584.2029418945312,330.2729797363281,45.066177,-55.595375,29,16,29,16,40,46,0.0
1763666368.1096857,151235000,4,506.4058532714844,357.41534423828125,-7.4238725,76.304825,25,17,25,18,33,64,0.0
1763666368.1096857,151235000,3,446.4277648925781,209.79722595214844,-52.083107,-45.879116,22,10,21,10,40,42,0.0
1763666368.1096857,151235000,1,219.80972290039062,123.16236114501953,0.06560543,73.49615,10,6,10,6,33,48,0.0
1763666368.1403706,151265000,5,341.12799072265625,331.4964599609375,0.9293526,75.855995,17,16,17,17,36,67,0.0
1763666368.1403706,151265000,2,585.2752685546875,329.177001953125,33.875095,-34.62224,29,16,29,16,42,44,0.0
1763666368.1403706,151265000,4,505.9271545410156,359.6241760253906,-15.122225,69.7776,25,17,25,18,34,62,0.0
1763666368.1403706,151265000,3,445.1624755859375,208.8375244140625,-39.970837,-30.317236,22,10,21,10,41,40,0.0
1763666368.1403706,151265000,1,219.53060913085938,124.80725860595703,-8.817281,51.962765,10,6,10,6,32,47,0.0
1763666368.179382,151300000,5,341.06439208984375,334.9556579589844,-1.757468,95.59057,17,16,17,17,36,61,0.0
1763666368.179382,151300000,2,586.7720336914062,328.0083312988281,41.361214,-32.29474,29,16,29,16,44,44,0.0
1763666368.179382,151300000,4,504.8077087402344,362.5180969238281,-30.934471,79.96985,25,18,25,18,35,54,0.0
1763666368.179382,151300000,3,443.4446716308594,207.5316162109375,-47.469345,-36.087124,22,10,21,10,41,41,0.0
1763666368.179382,151300000,1,219.78732299804688,126.60257720947266,7.0939636,49.611362,10,6,11,6,33,46,0.0
1763666368.211858,151335000,5,341.348876953125,336.94329833984375,8.844927,61.797783,17,16,17,17,36,61,0.0
1763666368.211858,151335000,2,587.8902587890625,327.1297607421875,34.766766,-27.315662,29,16,29,16,44,43,0.0
1763666368.211858,151335000,4,504.17803955078125,364.17559814453125,-19.577063,51.533417,25,18,25,18,35,52,0.0
1763666368.211858,151335000,3,442.0885925292969,206.5,-42.161892,-32.07401,22,10,21,10,40,40,0.0
1763666368.211858,151335000,1,219.8052215576172,127.88139343261719,0.55648464,39.759712,10,6,10,6,33,46,0.0
1763666368.243016,151365000,5,341.6805114746094,338.9985656738281,10.2537,63.546146,17,16,17,17,36,61,0.0
1763666368.243016,151365000,2,589.59228515625,325.7326965332031,52.6244,-43.195377,29,16,29,15,44,40,0.0
1763666368.243016,151365000,4,503.4270324707031,365.8334655761719,-23.220144,51.259068,25,18,24,18,35,53,0.0
1763666368.243016,151365000,3,440.1463317871094,204.47091674804688,-60.05213,-62.73657,22,10,21,9,38,44,0.0
1763666368.243016,151365000,1,220.0226593017578,129.80535888671875,6.7228875,59.486465,11,6,11,6,34,48,0.0
1763666368.2799616,151400000,5,341.7995910644531,341.2032470703125,3.3277767,61.611626,17,17,17,17,36,62,0.0
1763666368.2799616,151400000,2,591.5790405273438,324.2987060546875,55.521503,-40.074036,29,16,29,15,42,41,0.0
1763666368.2799616,151400000,4,502.51055908203125,367.75567626953125,-25.611599,53.71775,25,18,24,18,37,53,0.0
1763666368.2799616,151400000,3,438.804443359375,202.8628387451172,-37.50017,-44.939056,21,10,21,9,38,44,0.0
1763666368.2799616,151400000,1,219.90101623535156,131.6949462890625,-3.399415,52.806065,10,6,10,6,33,48,0.0
1763666368.312841,151435000,5,341.88323974609375,343.2845153808594,2.6282127,65.39273,17,17,17,17,36,61,0.0
1763666368.312841,151435000,2,592.700439453125,323.4488220214844,35.233967,-26.703064,29,16,29,15,41,41,0.0
1763666368.312841,151435000,4,501.1721496582031,369.5628356933594,-42.05236,56.780327,25,18,24,18,39,51,0.0
1763666368.312841,151435000,3,437.7251281738281,201.6274871826172,-33.91171,-38.81432,21,10,21,9,37,43,0.0
1763666368.312841,151435000,1,220.19960021972656,133.7295379638672,9.381406,63.926167,11,6,11,7,33,48,0.0
1763666368.342319,151465000,5,341.9540100097656,344.8874816894531,2.2079308,50.01025,17,17,17,17,36,62,0.0
1763666368.342319,151465000,2,593.94921875,322.2135314941406,38.960125,-38.53929,29,16,29,15,40,41,0.0
1763666368.342319,151465000,4,500.2334289550781,370.8974304199219,-29.28674,41.63744,25,18,24,18,39,50,0.0
1763666368.342319,151465000,3,436.3339538574219,199.96060180664062,-43.402645,-52.004433,21,9,21,9,37,43,0.0
1763666368.342319,151465000,1,220.35928344726562,135.15069580078125,4.981888,44.338085,11,6,11,7,33,49,0.0
1763666368.377811,151500000,5,342.0860900878906,346.9301452636719,3.654031,56.51084,17,17,17,17,36,63,0.0
1763666368.377811,151500000,2,595.1091918945312,321.16375732421875,32.09097,-29.042286,29,16,29,15,38,42,0.0
1763666368.377811,151500000,4,499.30169677734375,372.06243896484375,-25.776623,32.230278,24,18,24,18,40,50,0.0
1763666368.377811,151500000,3,435.1221618652344,198.79261779785156,-33.52455,-32.312595,21,9,21,9,39,42,0.0
1763666368.377811,151500000,1,220.61630249023438,136.91848754882812,7.1105013,48.906437,11,6,11,7,33,49,0.0
1763666368.4117806,151535000,5,342.2595520019531,349.0615234375,5.4891357,67.44665,17,17,17,17,36,63,0.0
1763666368.4117806,151535000,2,596.2470703125,319.8990173339844,36.007725,-40.022213,29,15,30,15,37,42,0.0
1763666368.4117806,151535000,4,497.9183349609375,373.6300964355469,-43.775955,49.607918,24,18,24,19,41,50,0.0
1763666368.4117806,151535000,3,433.8453369140625,197.5028533935547,-40.404636,-40.8141,21,9,21,9,39,43,0.0
1763666368.4117806,151535000,1,220.9970245361328,138.5556640625,12.047803,51.807823,11,6,11,7,34,49,0.0
1763666368.4435413,151565000,5,342.02447509765625,351.8992919921875,-7.2842145,87.93256,17,17,17,18,35,63,0.0
1763666368.4435413,151565000,2,597.8333129882812,318.4220275878906,49.152138,-45.76677,29,15,30,15,42,43,0.0
1763666368.4435413,151565000,4,496.7047424316406,374.958984375,-37.605007,41.17761,24,18,24,19,42,48,0.0
1763666368.4435413,151565000,3,432.511474609375,196.1042022705078,-41.33175,-43.33933,21,9,21,9,37,42,0.0
1763666368.4435413,151565000,1,221.2864227294922,140.72454833984375,8.9674425,67.20617,11,7,11,7,33,49,0.0
1763666368.4793365,151600000,5,341.9985656738281,354.32647705078125,-0.7199968,67.44903,17,17,17,18,35,63,0.0
1763666368.4793365,151600000,2,599.3145751953125,316.9714050292969,41.162785,-40.31134,29,15,30,15,40,42,0.0
1763666368.4793365,151600000,4,495.0574951171875,376.5431213378906,-45.775345,44.021572,24,18,24,19,43,48,0.0
1763666368.4793365,151600000,3,430.86419677734375,194.20608520507812,-45.77619,-52.746765,21,9,21,9,37,43,0.0
1763666368.4793365,151600000,1,222.18821716308594,143.3706512451172,25.05996,73.53254,11,7,11,7,34,49,0.0
1763666368.5095108,151635000,5,341.9482116699219,356.5934143066406,-1.5608487,70.26941,17,17,17,18,36,64,0.0
1763666368.5095108,151635000,2,600.783203125,315.541015625,45.523808,-44.33851,30,15,30,15,39,43,0.0
1763666368.5095108,151635000,4,492.94366455078125,378.12396240234375,-65.52348,49.002136,24,18,24,19,46,48,0.0
1763666368.5095108,151635000,3,429.4003601074219,192.25527954101562,-45.37529,-60.470116,21,9,21,9,38,45,0.0
1763666368.5095108,151635000,1,222.6015167236328,145.55712890625,12.811257,67.77536,11,7,11,7,35,49,0.0
1763666368.5425925,151665000,5,341.94635009765625,358.6989440917969,-0.058116425,65.73254,17,17,17,18,36,62,0.0
1763666368.5425925,151665000,2,601.9630737304688,314.2769775390625,36.83438,-39.462006,30,15,30,15,39,43,0.0
1763666368.5425925,151665000,4,491.4621887207031,379.1051330566406,-46.250195,30.631168,24,18,24,19,47,48,0.0
1763666368.5425925,151665000,3,428.198486328125,190.67747497558594,-37.521297,-49.25748,21,9,21,9,37,45,0.0
1763666368.5425925,151665000,1,223.41444396972656,147.41064453125,25.378777,57.864906,11,7,11,7,36,46,0.0
1763666368.578105,151700000,5,341.59326171875,361.3957214355469,-9.939729,75.916504,17,18,17,18,35,61,0.0
1763666368.578105,151700000,2,603.35693359375,312.8002014160156,39.238304,-41.572468,30,15,30,15,40,43,0.0
1763666368.578105,151700000,4,489.56927490234375,380.1506042480469,-53.287086,29.430876,24,19,24,19,49,47,0.0
1763666368.578105,151700000,3,427.1642761230469,188.91212463378906,-29.11387,-49.696068,21,9,21,9,37,46,0.0
1763666368.578105,151700000,1,224.6248779296875,149.1531982421875,34.074715,49.054325,11,7,11,7,38,45,0.0
1763666368.6118965,151735000,5,341.0137023925781,363.7929992675781,-17.921717,74.13104,17,18,16,18,36,59,0.0
1763666368.6118965,151735000,2,604.4833984375,311.404296875,34.83368,-43.165565,30,15,30,15,38,42,0.0
1763666368.6118965,151735000,4,487.8114929199219,380.8470764160156,-54.355907,21.537014,24,19,23,19,49,46,0.0
1763666368.6118965,151735000,3,426.19573974609375,186.7664794921875,-29.950058,-66.3498,21,9,21,8,36,47,0.0
1763666368.6118965,151735000,1,225.6468963623047,150.50376892089844,31.603884,41.763706,11,7,11,7,39,44,0.0
1763666368.643017,151765000,5,340.798583984375,365.9493103027344,-6.7795653,67.95723,17,18,16,18,36,61,0.0
1763666368.643017,151765000,2,605.6438598632812,309.9569396972656,36.57253,-45.614193,30,15,30,15,38,43,0.0
1763666368.643017,151765000,4,486.1199035644531,381.52960205078125,-53.31129,21.51014,24,19,23,19,49,45,0.0
1763666368.643017,151765000,3,425.56744384765625,185.27272033691406,-19.801062,-47.076572,21,9,21,8,35,48,0.0
1763666368.643017,151765000,1,226.8677520751953,151.8220672607422,38.475883,41.546837,11,7,11,7,42,42,0.0
1763666368.6784008,151800000,5,340.53802490234375,368.01776123046875,-7.2570705,57.61033,17,18,16,18,37,61,0.0
1763666368.6784008,151800000,2,606.592529296875,308.4889221191406,26.422264,-40.887108,30,15,30,15,38,42,0.0
1763666368.6784008,151800000,4,484.1866149902344,382.050537109375,-53.845795,14.509041,24,19,23,19,50,44,0.0
1763666368.6784008,151800000,3,425.1530456542969,183.67218017578125,-11.541785,-44.578114,21,9,21,8,33,47,0.0
1763666368.6784008,151800000,1,228.09884643554688,152.74856567382812,34.28834,25.804758,11,7,11,7,42,42,0.0
1763666368.7106287,151835000,5,340.35565185546875,370.1116027832031,-5.6388993,64.74072,17,18,16,18,37,61,0.0
1763666368.7106287,151835000,2,606.628662109375,307.342041015625,1.1172117,-35.46109,30,15,30,15,38,40,0.0
1763666368.7106287,151835000,4,482.18798828125,382.3962707519531,-61.796715,10.689942,24,19,23,19,51,42,0.0
1763666368.7106287,151835000,3,424.7458190917969,181.98854064941406,-12.591278,-52.05744,21,9,21,8,32,47,0.0
1763666368.7106287,151835000,1,229.4188995361328,153.81488037109375,40.8155,32.970013,11,7,11,7,43,41,0.0
1763666368.7433174,151865000,5,340.1518859863281,371.7325439453125,-6.4607663,51.39488,17,18,16,18,37,61,0.0
1763666368.7433174,151865000,2,606.1576538085938,306.6761779785156,-14.934172,-21.112394,30,15,30,15,39,38,0.0
1763666368.7433174,151865000,4,480.3622741699219,382.75665283203125,-57.887577,11.426567,24,19,23,19,51,41,0.0
1763666368.7433174,151865000,3,424.29852294921875,180.2510528564453,-14.182335,-55.0902,21,9,21,8,33,46,0.0
1763666368.7433174,151865000,1,230.61798095703125,154.9322967529297,38.01905,35.42971,11,7,11,8,42,41,0.0
1763666368.7773318,151900000,5,340.1400146484375,374.2843017578125,-0.32746476,70.38893,17,18,17,19,37,60,0.0
1763666368.7773318,151900000,2,605.3108520507812,306.089111328125,-23.358593,-16.193932,30,15,30,15,41,38,0.0
