unix_time_ms,sim_time_ms,obstacle_id,grid_x,grid_y,neuron_id
1763656311286,53504,1,19,3,115
1763656311289,53507,2,12,12,396
1763656311292,53510,3,20,17,564
1763656311323,53541,1,18,3,114
1763656311326,53544,2,12,12,396
1763656311329,53547,3,20,17,564
1763656311358,53575,1,18,3,114
1763656311360,53578,2,12,12,396
1763656311363,53581,3,20,16,532
1763656311386,53603,1,17,3,113
1763656311388,53606,2,12,12,396
1763656311391,53609,3,20,16,532
1763656311423,53641,1,17,3,113
1763656311427,53644,2,12,13,428
1763656311430,53647,3,21,16,533
1763656311458,53676,1,16,3,112
1763656311461,53679,2,12,13,428
1763656311464,53682,3,21,16,533
1763656311488,53706,1,15,3,111
1763656311491,53709,2,12,13,428
1763656311494,53712,3,21,15,501
1763656311522,53740,1,15,3,111
1763656311526,53744,2,12,13,428
1763656311528,53746,3,21,15,501
1763656311553,53771,1,14,3,110
1763656311556,53774,2,12,13,428
1763656311559,53776,3,21,15,501
1763656311587,53805,1,13,3,109
1763656311591,53809,2,12,13,428
1763656311594,53812,3,21,14,469
1763656311622,53840,1,13,3,109
1763656311625,53842,2,13,13,429
1763656311627,53845,3,22,14,470
1763656311654,53872,1,12,3,108
1763656311657,53875,2,13,13,429
1763656311660,53877,3,22,14,470
1763656311686,53904,1,12,3,108
1763656311689,53907,2,13,13,429
1763656311692,53909,3,22,13,438
1763656311723,53941,1,11,3,107
1763656311726,53944,2,13,13,429
1763656311729,53947,3,22,13,438
1763656311754,53972,1,11,4,139
1763656311756,53974,2,13,14,461
1763656311759,53977,3,22,13,438
1763656311787,54005,1,10,4,138
1763656311790,54008,2,13,14,461
1763656311793,54010,3,22,12,406
1763656311822,54040,1,10,4,138
1763656311825,54043,2,13,14,461
1763656311828,54046,3,22,12,406
1763656311857,54074,1,9,5,169
1763656311860,54078,2,13,14,461
1763656311862,54080,3,22,12,406
1763656311887,54105,1,9,5,169
1763656311890,54107,2,13,14,461
1763656311892,54110,3,22,11,374
1763656311921,54139,1,8,5,168
1763656311924,54142,2,13,14,461
1763656311927,54145,3,22,11,374
1763656311953,54171,1,8,6,200
1763656311956,54174,2,13,14,461
1763656311959,54177,3,22,11,374
1763656311985,54203,1,8,6,200
1763656311988,54206,2,13,14,461
1763656311991,54209,3,22,10,342
1763656312022,54240,1,7,7,231
1763656312025,54243,2,13,14,461
1763656312028,54246,3,22,10,342
1763656312054,54272,1,7,7,231
1763656312057,54275,2,13,14,461
1763656312060,54278,3,21,10,341
1763656312086,54304,1,7,8,263
1763656312090,54308,2,14,14,462
1763656312093,54311,3,21,9,309
1763656312122,54340,1,6,8,262
1763656312126,54344,2,14,15,494
1763656312129,54347,3,21,9,309
1763656312153,54371,1,6,9,294
1763656312156,54374,2,14,15,494
1763656312159,54377,3,21,9,309
1763656312188,54406,1,6,9,294
1763656312191,54409,2,14,15,494
1763656312193,54411,3,21,8,277
1763656312222,54440,1,6,10,326
1763656312226,54444,2,14,15,494
1763656312229,54447,3,21,8,277
1763656312255,54473,1,6,10,326
1763656312258,54476,2,14,15,494
1763656312261,54479,3,20,8,276
1763656312290,54508,1,6,11,358
1763656312293,54511,2,14,15,494
1763656312296,54514,3,20,8,276
1763656312322,54540,1,6,12,390
1763656312325,54543,2,14,15,494
1763656312328,54545,3,20,7,244
1763656312354,54572,1,6,12,390
1763656312357,54575,2,14,15,494
1763656312359,54577,3,20,7,244
1763656312386,54604,1,6,13,422
1763656312389,54607,2,15,15,495
1763656312391,54609,3,19,7,243
1763656312422,54640,1,6,14,454
1763656312425,54643,2,15,15,495
1763656312428,54645,3,19,7,243
1763656312454,54672,1,6,14,454
1763656312457,54675,2,15,15,495
1763656312460,54678,3,19,6,211
1763656312486,54704,1,6,15,486
1763656312489,54707,2,15,15,495
1763656312492,54710,3,18,6,210
1763656312523,54740,1,6,15,486
1763656312526,54744,2,15,15,495
1763656312529,54747,3,18,6,210
1763656312553,54771,1,6,16,518
1763656312556,54774,2,15,15,495
1763656312559,54777,3,18,6,210
1763656312585,54803,1,7,17,551
1763656312589,54807,2,15,15,495
1763656312591,54809,3,17,6,209
1763656312625,54843,1,7,17,551
1763656312628,54846,2,15,15,495
1763656312631,54848,3,17,6,209
1763656312655,54873,1,7,18,583
1763656312658,54876,2,15,15,495
1763656312661,54879,3,17,6,209
1763656312688,54905,1,8,18,584
1763656312691,54908,2,16,15,496
1763656312693,54911,3,16,6,208
1763656312721,54939,1,8,19,616
1763656312724,54942,2,16,15,496
1763656312727,54945,3,16,6,208
1763656312754,54972,1,8,19,616
1763656312757,54975,2,16,15,496
1763656312760,54978,3,16,5,176
1763656312787,55005,1,9,20,649
1763656312789,55007,2,16,15,496
1763656312792,55010,3,15,6,207
1763656312823,55041,1,9,20,649
1763656312825,55043,2,16,15,496
1763656312828,55046,3,15,6,207
1763656312854,55072,1,10,20,650
1763656312857,55074,2,16,15,496
1763656312859,55077,3,14,6,206
1763656312886,55103,1,10,21,682
1763656312890,55108,2,16,15,496
1763656312894,55112,3,14,6,206
1763656312923,55141,1,11,21,683
1763656312926,55144,2,16,15,496
1763656312929,55147,3,14,6,206
1763656312954,55171,1,12,21,684
1763656312956,55174,2,16,15,496
1763656312959,55177,3,13,6,205
1763656312988,55205,1,12,21,684
1763656312990,55208,2,17,15,497
1763656312993,55211,3,13,6,205
1763656313022,55240,1,13,22,717
1763656313025,55243,2,17,15,497
1763656313028,55246,3,13,6,205
1763656313055,55273,1,14,22,718
1763656313058,55276,2,17,15,497
1763656313061,55279,3,13,6,205
1763656313089,55307,1,14,22,718
1763656313092,55310,2,17,15,497
1763656313095,55313,3,12,6,204
1763656313124,55341,1,15,22,719
1763656313127,55345,2,17,15,497
1763656313130,55348,3,12,6,204
1763656313154,55372,1,15,22,719
1763656313158,55376,2,17,15,497
1763656313161,55379,3,12,7,236
1763656313186,55403,1,16,22,720
1763656313188,55406,2,17,15,497
1763656313191,55409,3,11,7,235
1763656313222,55440,1,16,22,720
1763656313224,55442,2,17,15,497
1763656313227,55445,3,11,7,235
1763656313254,55472,1,17,22,721
1763656313256,55474,2,17,15,497
1763656313259,55477,3,11,7,235
1763656313288,55506,1,18,22,722
1763656313291,55509,2,17,15,497
1763656313294,55512,3,11,8,267
1763656313322,55540,1,18,21,690
1763656313325,55543,2,18,14,466
1763656313328,55546,3,10,8,266
1763656313353,55571,1,19,21,691
1763656313356,55573,2,18,14,466
1763656313358,55576,3,10,8,266
1763656313388,55606,1,20,21,692
1763656313391,55608,2,18,14,466
1763656313393,55611,3,10,8,266
1763656313422,55640,1,20,21,692
1763656313425,55642,2,18,14,466
1763656313427,55645,3,10,9,298
1763656313455,55673,1,21,20,661
1763656313458,55676,2,18,14,466
1763656313461,55679,3,10,9,298
1763656313487,55705,1,21,20,661
1763656313490,55708,2,18,14,466
1763656313493,55711,3,9,9,297
1763656313521,55739,1,22,20,662
1763656313524,55742,2,18,14,466
1763656313527,55745,3,9,10,329
1763656313555,55773,1,22,19,630
1763656313558,55776,2,18,14,466
1763656313561,55779,3,9,10,329
1763656313586,55804,1,22,19,630
1763656313588,55806,2,18,14,466
1763656313591,55809,3,9,10,329
1763656313623,55841,1,23,18,599
1763656313626,55844,2,18,14,466
1763656313629,55846,3,9,11,361
1763656313655,55873,1,23,18,599
1763656313658,55876,2,18,14,466
1763656313661,55879,3,9,11,361
1763656313687,55905,1,24,17,568
1763656313690,55908,2,18,13,434
1763656313692,55910,3,9,11,361
1763656313724,55942,1,24,17,568
1763656313728,55946,2,18,13,434
1763656313731,55949,3,9,12,393
1763656313755,55973,1,24,16,536
1763656313758,55976,2,18,13,434
1763656313761,55979,3,9,12,393
1763656313787,56005,1,24,16,536
1763656313790,56008,2,19,13,435
1763656313793,56011,3,9,12,393
1763656313824,56042,1,24,15,504
1763656313827,56045,2,19,13,435
1763656313830,56048,3,9,13,425
1763656313854,56072,1,25,15,505
1763656313857,56075,2,19,13,435
1763656313860,56078,3,9,13,425
1763656313889,56107,1,25,14,473
1763656313892,56110,2,19,13,435
1763656313894,56112,3,9,14,457
1763656313923,56141,1,25,13,441
1763656313926,56144,2,19,13,435
1763656313929,56147,3,9,14,457
1763656313954,56172,1,25,13,441
1763656313957,56175,2,19,13,435
1763656313959,56177,3,9,14,457
1763656313989,56207,1,25,12,409
1763656313992,56210,2,19,13,435
1763656313996,56214,3,9,15,489
1763656314025,56243,1,25,12,409
1763656314029,56247,2,19,12,403
1763656314032,56250,3,10,15,490
1763656314054,56272,1,25,11,377
1763656314057,56275,2,19,12,403
1763656314060,56278,3,10,15,490
1763656314086,56303,1,25,11,377
1763656314089,56306,2,19,12,403
1763656314091,56309,3,10,16,522
1763656314121,56339,1,25,10,345
1763656314124,56342,2,19,12,403
1763656314127,56345,3,10,16,522
1763656314154,56372,1,24,9,312
1763656314156,56374,2,19,12,403
1763656314160,56377,3,10,16,522
1763656314186,56404,1,24,9,312
1763656314189,56407,2,19,12,403
1763656314192,56410,3,11,16,523
1763656314223,56441,1,24,8,280
1763656314227,56445,2,19,12,403
1763656314231,56449,3,11,17,555
1763656314253,56471,1,24,8,280
1763656314256,56474,2,19,12,403
1763656314259,56477,3,11,17,555
1763656314287,56505,1,23,7,247
1763656314290,56508,2,19,12,403
1763656314293,56511,3,12,17,556
1763656314322,56540,1,23,7,247
1763656314324,56542,2,19,11,371
1763656314327,56545,3,12,17,556
1763656314355,56573,1,23,6,215
1763656314358,56575,2,19,11,371
1763656314360,56578,3,12,18,588
1763656314387,56605,1,22,6,214
1763656314390,56608,2,19,11,371
1763656314393,56611,3,12,18,588
1763656314424,56642,1,22,6,214
1763656314427,56645,2,19,11,371
1763656314430,56648,3,13,18,589
1763656314454,56672,1,22,5,182
1763656314458,56676,2,19,11,371
1763656314460,56678,3,13,18,589
1763656314487,56705,1,21,5,181
1763656314490,56708,2,19,11,371
1763656314492,56710,3,14,18,590
1763656314523,56741,1,21,4,149
1763656314526,56744,2,19,11,371
1763656314529,56747,3,14,18,590
1763656314554,56772,1,20,4,148
1763656314558,56776,2,19,11,371
1763656314560,56778,3,14,18,590
1763656314585,56803,1,20,4,148
1763656314588,56806,2,19,11,371
1763656314590,56808,3,15,18,591
1763656314624,56841,1,19,3,115
1763656314627,56844,2,19,10,339
1763656314629,56847,3,15,18,591
1763656314654,56872,1,18,3,114
1763656314657,56875,2,18,10,338
1763656314659,56877,3,15,18,591
1763656314687,56905,1,18,3,114
1763656314690,56908,2,18,10,338
1763656314693,56911,3,16,18,592
1763656314722,56940,1,17,3,113
1763656314726,56943,2,18,10,338
1763656314728,56946,3,16,18,592
1763656314755,56973,1,17,3,113
1763656314758,56975,2,18,10,338
1763656314760,56978,3,17,18,593
1763656314786,57003,1,16,3,112
1763656314788,57006,2,18,10,338
1763656314791,57009,3,17,18,593
1763656314823,57041,1,16,3,112
1763656314827,57045,2,18,10,338
1763656314830,57048,3,17,18,593
1763656314854,57072,1,15,3,111
1763656314857,57075,2,18,10,338
1763656314860,57078,3,18,18,594
1763656314886,57104,1,15,3,111
1763656314889,57107,2,18,10,338
1763656314892,57110,3,18,18,594
1763656314925,57143,1,14,3,110
1763656314929,57147,2,18,10,338
1763656314933,57151,3,18,18,594
1763656314958,57176,1,13,3,109
1763656314961,57179,2,18,10,338
1763656314963,57181,3,19,18,595
1763656314988,57206,1,13,3,109
1763656314991,57208,2,18,10,338
1763656314993,57211,3,19,18,595
1763656315024,57242,1,12,3,108
1763656315027,57245,2,18,9,306
1763656315030,57248,3,19,17,563
1763656315055,57273,1,12,3,108
1763656315058,57276,2,18,9,306
1763656315060,57278,3,19,17,563
1763656315087,57305,1,11,3,107
1763656315090,57308,2,18,9,306
1763656315093,57310,3,20,17,564
1763656315123,57341,1,11,4,139
1763656315126,57344,2,17,9,305
1763656315129,57347,3,20,17,564
1763656315153,57371,1,10,4,138
1763656315156,57373,2,17,9,305
1763656315158,57376,3,20,16,532
1763656315187,57405,1,10,4,138
1763656315190,57408,2,17,9,305
1763656315192,57410,3,20,16,532
1763656315223,57441,1,9,5,169
1763656315226,57444,2,17,9,305
1763656315229,57446,3,21,16,533
1763656315253,57471,1,9,5,169
1763656315255,57473,2,17,9,305
1763656315258,57476,3,21,15,501
1763656315287,57505,1,8,5,168
1763656315290,57508,2,17,9,305
1763656315292,57510,3,21,15,501
1763656315323,57541,1,8,6,200
1763656315326,57544,2,17,9,305
1763656315329,57547,3,21,15,501
1763656315355,57573,1,8,6,200
1763656315358,57576,2,17,9,305
1763656315360,57578,3,21,15,501
1763656315387,57605,1,7,7,231
1763656315391,57609,2,17,9,305
1763656315393,57611,3,22,14,470
1763656315424,57642,1,7,7,231
1763656315427,57645,2,17,9,305
1763656315430,57648,3,22,14,470
1763656315454,57672,1,7,8,263
1763656315456,57674,2,16,9,304
1763656315459,57677,3,22,14,470
1763656315488,57706,1,6,8,262
1763656315491,57709,2,16,9,304
1763656315494,57711,3,22,13,438
1763656315523,57741,1,6,9,294
1763656315528,57746,2,16,9,304
1763656315532,57749,3,22,13,438
1763656315554,57772,1,6,9,294
1763656315557,57775,2,16,9,304
1763656315560,57778,3,22,13,438
1763656315587,57804,1,6,10,326
1763656315589,57807,2,16,9,304
1763656315592,57810,3,22,12,406
1763656315623,57841,1,6,10,326
1763656315627,57844,2,16,9,304
1763656315629,57847,3,22,12,406
1763656315657,57875,1,6,11,358
1763656315660,57878,2,16,9,304
1763656315663,57881,3,22,11,374
1763656315685,57903,1,6,12,390
1763656315688,57905,2,16,9,304
1763656315690,57908,3,22,11,374
1763656315723,57941,1,5,12,389
1763656315726,57944,2,16,9,304
1763656315729,57947,3,22,11,374
1763656315755,57973,1,6,13,422
1763656315760,57978,2,15,9,303
1763656315764,57982,3,22,10,342
1763656315787,58005,1,6,14,454
1763656315790,58008,2,15,9,303
1763656315793,58011,3,22,10,342
1763656315824,58041,1,6,14,454
1763656315827,58045,2,15,9,303
1763656315830,58047,3,22,10,342
1763656315856,58074,1,6,15,486
1763656315859,58077,2,15,9,303
1763656315862,58080,3,21,9,309
1763656315888,58106,1,6,15,486
1763656315891,58109,2,15,9,303
1763656315894,58112,3,21,9,309
1763656315922,58140,1,6,16,518
1763656315926,58144,2,15,9,303
1763656315929,58146,3,21,9,309
1763656315953,58171,1,7,17,551
1763656315956,58174,2,15,9,303
1763656315959,58176,3,21,8,277
1763656315988,58206,1,7,17,551
1763656315992,58210,2,15,9,303
1763656315995,58213,3,21,8,277
1763656316026,58244,1,7,18,583
1763656316031,58249,2,15,9,303
1763656316034,58252,3,20,8,276
1763656316054,58272,1,8,18,584
1763656316056,58274,2,14,9,302
1763656316059,58277,3,20,8,276
1763656316086,58304,1,8,19,616
1763656316089,58307,2,14,9,302
1763656316092,58310,3,20,7,244
1763656316124,58342,1,8,19,616
1763656316126,58344,2,14,9,302
1763656316129,58347,3,20,7,244
1763656316156,58374,1,9,20,649
1763656316159,58377,2,14,9,302
1763656316162,58379,3,19,7,243
1763656316186,58404,1,9,20,649
1763656316189,58407,2,14,9,302
1763656316192,58410,3,19,7,243
1763656316225,58443,1,10,20,650
1763656316229,58447,2,14,9,302
1763656316231,58449,3,19,6,211
1763656316257,58474,1,10,21,682
1763656316260,58477,2,14,9,302
1763656316262,58480,3,18,6,210
1763656316287,58505,1,11,21,683
1763656316290,58508,2,14,9,302
1763656316292,58510,3,18,6,210
1763656316323,58541,1,12,21,684
1763656316326,58544,2,14,9,302
1763656316329,58547,3,18,6,210
1763656316358,58576,1,12,21,684
1763656316362,58580,2,14,9,302
1763656316365,58583,3,17,6,209
1763656316391,58609,1,13,22,717
1763656316394,58612,2,13,9,301
1763656316397,58615,3,17,6,209
1763656316422,58640,1,14,22,718
1763656316425,58643,2,13,9,301
1763656316428,58646,3,17,6,209
1763656316456,58673,1,14,22,718
1763656316458,58676,2,13,9,301
1763656316462,58680,3,17,6,209
1763656316486,58704,1,15,22,719
1763656316489,58707,2,13,9,301
1763656316492,58710,3,16,6,208
1763656316524,58742,1,15,22,719
1763656316528,58746,2,13,10,333
1763656316531,58749,3,16,6,208
1763656316553,58771,1,16,22,720
1763656316556,58774,2,13,10,333
1763656316558,58776,3,16,6,208
1763656316587,58805,1,16,22,720
1763656316590,58808,2,13,10,333
1763656316593,58811,3,15,6,207
1763656316623,58841,1,17,22,721
1763656316627,58845,2,13,10,333
1763656316631,58849,3,15,6,207
1763656316654,58872,1,18,22,722
1763656316657,58875,2,13,10,333
1763656316660,58877,3,14,6,206
1763656316687,58905,1,18,21,690
1763656316690,58908,2,13,10,333
1763656316692,58910,3,14,6,206
1763656316723,58941,1,19,21,691
1763656316726,58944,2,13,10,333
1763656316729,58946,3,14,6,206
1763656316755,58973,1,20,21,692
1763656316758,58976,2,13,10,333
1763656316761,58979,3,13,6,205
1763656316785,59003,1,20,21,692
1763656316789,59007,2,13,10,333
1763656316792,59010,3,13,6,205
1763656316824,59042,1,21,20,661
1763656316827,59045,2,13,10,333
1763656316830,59047,3,13,6,205
1763656316856,59074,1,21,20,661
1763656316859,59077,2,13,10,333
1763656316862,59080,3,12,6,204
1763656316886,59104,1,22,20,662
1763656316889,59106,2,12,11,364
1763656316891,59109,3,12,6,204
1763656316922,59140,1,22,19,630
1763656316926,59144,2,12,11,364
1763656316928,59146,3,12,7,236
1763656316955,59173,1,22,19,630
1763656316958,59176,2,12,11,364
1763656316961,59178,3,11,7,235
1763656316985,59203,1,23,18,599
1763656316988,59206,2,12,11,364
1763656316991,59208,3,11,7,235
1763656317024,59241,1,23,18,599
1763656317027,59244,2,12,11,364
1763656317030,59248,3,11,7,235
1763656317054,59272,1,24,17,568
1763656317056,59274,2,12,11,364
1763656317059,59277,3,11,7,235
1763656317087,59305,1,24,17,568
1763656317090,59308,2,12,11,364
1763656317093,59311,3,11,8,267
1763656317122,59340,1,24,16,536
1763656317125,59343,2,12,11,364
1763656317128,59346,3,10,8,266
1763656317154,59372,1,24,16,536
1763656317157,59375,2,12,11,364
1763656317160,59378,3,10,8,266
1763656317186,59404,1,24,15,504
1763656317189,59407,2,12,12,396
1763656317192,59410,3,10,8,266
1763656317223,59441,1,25,15,505
1763656317225,59443,2,12,12,396
1763656317228,59446,3,10,9,298
1763656317254,59472,1,25,14,473
1763656317257,59475,2,12,12,396
1763656317260,59478,3,10,9,298
1763656317287,59505,1,25,13,441
1763656317290,59508,2,12,12,396
1763656317293,59511,3,9,9,297
1763656317322,59540,1,25,13,441
1763656317325,59543,2,12,12,396
1763656317327,59545,3,9,10,329
1763656317354,59572,1,25,12,409
1763656317358,59575,2,12,12,396
1763656317360,59578,3,9,10,329
1763656317387,59605,1,25,12,409
1763656317390,59607,2,12,12,396
1763656317392,59610,3,9,10,329
1763656317423,59641,1,25,11,377
1763656317426,59644,2,12,12,396
1763656317429,59647,3,9,11,361
1763656317456,59674,1,25,10,345
1763656317459,59677,2,12,12,396
1763656317462,59680,3,9,11,361
1763656317486,59704,1,25,10,345
1763656317489,59707,2,12,13,428
1763656317492,59710,3,9,11,361
1763656317523,59741,1,24,9,312
1763656317526,59743,2,12,13,428
1763656317528,59746,3,9,12,393
