t,robot_id,x,y,gx,gy,t_s
1763663666.7021248,0,192.7422459779681,190.38496773515251,9,9,1763663666.7021248
1763663666.7021248,1,500.79703568289744,409.3257387393375,25,20,1763663666.7021248
1763663666.7021248,2,454.868657921464,371.9183372868248,22,18,1763663666.7021248
1763663666.7021248,3,305.2098997986729,291.52971556170905,15,14,1763663666.7021248
1763663666.7021248,4,104.0765881493233,312.7352587802229,5,15,1763663666.7021248
1763663666.7177258,0,193.38973002008885,191.1470467436543,9,9,1763663666.7177258
1763663666.7177258,1,500.4571308237911,408.3852789120424,25,20,1763663666.7177258
1763663666.7177258,2,453.9302107215086,371.5729145705828,22,18,1763663666.7177258
1763663666.7177258,3,305.9711908500001,292.1781258756069,15,14,1763663666.7177258
1763663666.7177258,4,104.33457490654718,311.7691103272939,5,15,1763663666.7177258
1763663666.7335258,0,194.0784188049183,191.8721038156494,9,9,1763663666.7335258
1763663666.7335258,1,499.9995829779885,407.496093909469,24,20,1763663666.7335258
1763663666.7335258,2,453.0430147312404,371.1115218150566,22,18,1763663666.7335258
1763663666.7335258,3,306.687549919862,292.8758576887175,15,14,1763663666.7335258
1763663666.7335258,4,104.68924153044892,310.8341175006422,5,15,1763663666.7335258
1763663666.7496362,0,194.7596664130753,192.60415688502368,9,9,1763663666.7496362
1763663666.7496362,1,499.58182777716337,406.5875342844672,24,20,1763663666.7496362
1763663666.7496362,2,452.1247034811991,370.7156626885388,22,18,1763663666.7496362
1763663666.7496362,3,307.4203083708847,293.55634652217094,15,14,1763663666.7496362
1763663666.7496362,4,105.0187108141068,309.8899512064302,5,15,1763663666.7496362
1763663666.766413,0,195.53040059770237,193.24131370767205,9,9,1763663666.766413
1763663666.766413,1,499.2020799502692,405.6624442412988,24,20,1763663666.766413
1763663666.766413,2,451.2654602825193,370.2040953659677,22,18,1763663666.766413
1763663666.766413,3,308.19550087099947,294.18807161092855,15,14,1763663666.766413
1763663666.766413,4,105.22457362226956,308.91137034405074,5,15,1763663666.766413
1763663666.78352,0,196.2413851633441,193.94452132098348,9,9,1763663666.78352
1763663666.78352,1,498.8840053497456,404.7143785534366,24,20,1763663666.78352
1763663666.78352,2,450.4744142774774,369.5923387003666,22,18,1763663666.78352
1763663666.78352,3,309.0439111021516,294.71741089690346,15,14,1763663666.78352
1763663666.78352,4,105.3470192469394,307.9188951206828,5,15,1763663666.78352
1763663666.7996848,0,196.84467894069596,194.74204036038543,9,9,1763663666.7996848
1763663666.7996848,1,498.6449566581982,403.743370972071,24,20,1763663666.7996848
1763663666.7996848,2,449.6067562619716,369.0951771892573,22,18,1763663666.7996848
1763663666.7996848,3,309.95514926366224,295.1292907495385,15,14,1763663666.7996848
1763663666.7996848,4,105.57732369560765,306.945776494346,5,15,1763663666.7996848
1763663666.815607,0,197.4241548548301,195.5570297253089,9,9,1763663666.815607
1763663666.815607,1,498.45688038468137,402.7612165466673,24,20,1763663666.815607
1763663666.815607,2,448.77849635020095,368.534833081986,22,18,1763663666.815607
1763663666.815607,3,310.886039881099,295.4945887900044,15,14,1763663666.815607
1763663666.815607,4,105.9463442990508,306.0163552796998,5,15,1763663666.815607
1763663666.8320267,0,198.10313199418636,196.29118913867336,9,9,1763663666.8320267
1763663666.8320267,1,498.24399744880543,401.7841388345007,24,20,1763663666.8320267
1763663666.8320267,2,447.9641302700967,367.95448156128873,22,18,1763663666.8320267
1763663666.8320267,3,311.7692167671499,295.9636288607292,15,14,1763663666.8320267
1763663666.8320267,4,106.32912262731467,305.09251506006683,5,15,1763663666.8320267
1763663666.8477888,0,198.7332187874964,197.0677138536028,9,9,1763663666.8477888
1763663666.8477888,1,497.935005733342,400.83307410496064,24,20,1763663666.8477888
1763663666.8477888,2,447.0986090146221,367.4536093656922,22,18,1763663666.8477888
1763663666.8477888,3,312.6017694901946,296.5175746733776,15,14,1763663666.8477888
1763663666.8477888,4,106.66869056114948,304.1519335280819,5,15,1763663666.8477888
1763663666.8636086,0,199.2459226616604,197.92627936503288,9,9,1763663666.8636086
1763663666.8636086,1,497.628343904372,399.8812555704423,24,19,1763663666.8636086
1763663666.8636086,2,446.1689817109462,367.0851082445811,22,18,1763663666.8636086
1763663666.8636086,3,313.5008864616106,296.9552831056835,15,14,1763663666.8636086
1763663666.8636086,4,107.06385114737596,303.2333214711758,5,15,1763663666.8636086
1763663666.8797646,0,199.85784465837253,198.7171974833864,9,9,1763663666.8797646
1763663666.8797646,1,497.2564633729715,398.9529749715039,24,19,1763663666.8797646
1763663666.8797646,2,445.2551876768189,366.6789303732077,22,18,1763663666.8797646
1763663666.8797646,3,314.42644456445146,297.333888702929,15,14,1763663666.8797646
1763663666.8797646,4,107.33785800455024,302.27159373308075,5,15,1763663666.8797646
1763663666.89644,0,200.5330803384119,199.45479952812445,10,9,1763663666.89644
1763663666.89644,1,496.94016864166167,398.0043139978439,24,19,1763663666.89644
1763663666.89644,2,444.3632594116088,366.2267534501794,22,18,1763663666.89644
1763663666.89644,3,315.3810121214096,297.63188329885816,15,14,1763663666.89644
1763663666.89644,4,107.5009266317518,301.2849790044138,5,15,1763663666.89644
1763663666.9129615,0,201.1771218872969,200.2197900400328,10,10,1763663666.9129615
1763663666.9129615,1,496.5974113133296,397.06489001801657,24,19,1763663666.9129615
1763663666.9129615,2,443.5339177209916,365.6680116849568,22,18,1763663666.9129615
1763663666.9129615,3,316.33169313214273,297.94205360019504,15,14,1763663666.9129615
1763663666.9129615,4,107.67015849015009,300.2994027373989,5,15,1763663666.9129615
1763663666.92915,0,201.9265444353057,200.88188206123232,10,10,1763663666.92915
1763663666.92915,1,496.3568261676904,396.0942619802504,24,19,1763663666.92915
1763663666.92915,2,442.6326972501402,365.2346507927221,22,18,1763663666.92915
1763663666.92915,3,317.31769759185266,298.1087725416267,15,14,1763663666.92915
1763663666.92915,4,107.74814514115933,299.3024483340964,5,14,1763663666.92915
1763663666.9452584,0,202.73020500298497,201.47697003116403,10,10,1763663666.9452584
1763663666.9452584,1,496.0932899315766,395.1296124831506,24,19,1763663666.9452584
1763663666.9452584,2,441.7813795500338,364.71000026762414,22,18,1763663666.9452584
1763663666.9452584,3,318.30103715136687,298.29055073254744,15,14,1763663666.9452584
1763663666.9452584,4,107.6831773504694,298.3045609726307,5,14,1763663666.9452584
1763663666.9612453,0,203.51922931770653,202.091332001649,10,10,1763663666.9612453
1763663666.9612453,1,495.8046213047026,394.17218341326674,24,19,1763663666.9612453
1763663666.9612453,2,440.9661843467903,364.1308139585588,22,18,1763663666.9612453
1763663666.9612453,3,319.3001221729483,298.3333189409693,15,14,1763663666.9612453
1763663666.9612453,4,107.63368021639472,297.3057867069839,5,14,1763663666.9612453
1763663666.9771771,0,204.31729220243884,202.69390617302773,10,10,1763663666.9771771
1763663666.9771771,1,495.5037309662007,393.2185246670707,24,19,1763663666.9771771
1763663666.9771771,2,440.1754188182269,363.518694788106,22,18,1763663666.9771771
1763663666.9771771,3,320.29914063130667,298.3776147631124,16,14,1763663666.9771771
1763663666.9771771,4,107.63335033953392,296.3057867613933,5,14,1763663666.9771771
1763663666.993552,0,205.19115196314743,203.1800842459745,10,10,1763663666.993552
1763663666.993552,1,495.1022695542725,392.3026487285656,24,19,1763663666.993552
1763663666.993552,2,439.398387679938,362.8892326286957,21,18,1763663666.993552
1763663666.993552,3,321.29700578107787,298.4429228244223,16,14,1763663666.993552
1763663666.993552,4,107.53979236327706,295.31017292808303,5,14,1763663666.993552
1763663667.0092306,0,206.0225589054653,203.73574825980455,10,10,1763663667.0092306
1763663667.0092306,1,494.6415636486876,391.41509587461314,24,19,1763663667.0092306
1763663667.0092306,2,438.5527861954907,362.3554179328503,21,18,1763663667.0092306
1763663667.0092306,3,322.27955497335364,298.6289257404163,16,14,1763663667.0092306
1763663667.0092306,4,107.36785559127031,294.3250649408898,5,14,1763663667.0092306
1763663667.0248785,0,206.775423957412,204.39392317087103,10,10,1763663667.0248785
1763663667.0248785,1,494.1336804332557,390.5536699407787,24,19,1763663667.0248785
1763663667.0248785,2,437.7099243010939,361.81728799782167,21,18,1763663667.0248785
1763663667.0248785,3,323.25424542330734,298.85248451740586,16,14,1763663667.0248785
1763663667.0248785,4,107.2944996395316,293.3277591180127,5,14,1763663667.0248785
1763663667.0414028,0,207.42297579993567,205.1559445690248,10,10,1763663667.0414028
1763663667.0414028,1,493.5332960556827,389.7539583682938,24,19,1763663667.0414028
1763663667.0414028,2,436.8830678415428,361.2548749865047,21,18,1763663667.0414028
1763663667.0414028,3,324.2069541144216,299.15636961061614,16,14,1763663667.0414028
1763663667.0414028,4,107.15486881457944,292.3375554860646,5,14,1763663667.0414028
1763663667.058313,0,207.98265726030627,205.9846523962579,10,10,1763663667.058313
1763663667.058313,1,492.8524787989329,389.0215050503877,24,19,1763663667.058313
1763663667.058313,2,436.1450200830766,360.58012651023887,21,18,1763663667.058313
1763663667.058313,3,325.11353396128624,299.5784039472037,16,14,1763663667.058313
1763663667.058313,4,106.97641785662805,291.35360667865325,5,14,1763663667.058313
1763663667.0741289,0,208.50541852963747,206.83713151933787,10,10,1763663667.0741289
1763663667.0741289,1,492.2221443786644,388.2451813301364,24,19,1763663667.0741289
1763663667.0741289,2,435.4759522619964,359.8369251574448,21,17,1763663667.0741289
1763663667.0741289,3,325.97690759851974,300.0829690693933,16,15,1763663667.0741289
1763663667.0741289,4,106.90870149405892,290.35590206593446,5,14,1763663667.0741289
1763663667.0895534,0,209.07929074330585,207.6560763785191,10,10,1763663667.0895534
1763663667.0895534,1,491.598945523424,387.4631179140204,24,19,1763663667.0895534
1763663667.0895534,2,434.7467941421663,359.15257989642095,21,17,1763663667.0895534
1763663667.0895534,3,326.80239707782965,300.64738657403734,16,15,1763663667.0895534
1763663667.0895534,4,106.82565581367452,289.3593563244005,5,14,1763663667.0895534
1763663667.1054895,0,209.6320698476197,208.48940420226796,10,10,1763663667.1054895
1763663667.1054895,1,491.0665487820799,386.61662295845,24,19,1763663667.1054895
1763663667.1054895,2,434.0803565301729,358.4070190945271,21,17,1763663667.1054895
1763663667.1054895,3,327.638460572277,301.19601926833525,16,15,1763663667.1054895
1763663667.1054895,4,106.85265756113024,288.35972093805486,5,14,1763663667.1054895
1763663667.122403,0,210.0799200185141,209.38351282230795,10,10,1763663667.122403
1763663667.122403,1,490.47837727028207,385.8078867389633,24,19,1763663667.122403
1763663667.122403,2,433.3535466205884,357.72018042691315,21,17,1763663667.122403
1763663667.122403,3,328.53831348809064,301.6322127230107,16,15,1763663667.122403
1763663667.122403,4,106.7940005434882,287.3614427432207,5,14,1763663667.122403
1763663667.139445,0,210.4932581244117,210.29409044679304,10,10,1763663667.139445
1763663667.139445,1,489.78419593773503,385.0880865739569,24,19,1763663667.139445
1763663667.139445,2,432.6707081348934,356.9896110582329,21,17,1763663667.139445
1763663667.139445,3,329.4772226866248,301.97637767896646,16,15,1763663667.139445
1763663667.139445,4,106.8045535869592,286.3614984281344,5,14,1763663667.139445
1763663667.1563444,0,210.9994275313882,211.1565245204712,10,10,1763663667.1563444
1763663667.1563444,1,489.0409966017184,384.4190165126446,24,19,1763663667.1563444
1763663667.1563444,2,431.9212825647484,356.3275224578079,21,17,1763663667.1563444
1763663667.1563444,3,330.40618917414963,302.3465415143904,16,15,1763663667.1563444
1763663667.1563444,4,106.88899907167026,285.36507032731026,5,14,1763663667.1563444
1763663667.17229,0,211.55642436357476,211.98703913740107,10,10,1763663667.17229
1763663667.17229,1,488.23973745219007,383.8206990590322,24,19,1763663667.17229
1763663667.17229,2,431.12231599416685,355.7261470184248,21,17,1763663667.17229
1763663667.17229,3,331.279496471996,302.83371126255645,16,15,1763663667.17229
1763663667.17229,4,107.09972869554828,284.3875259418115,5,14,1763663667.17229
1763663667.1881444,0,212.00448088110195,212.88104437066397,10,10,1763663667.1881444
1763663667.1881444,1,487.4878254302987,383.1614355977853,24,19,1763663667.1881444
1763663667.1881444,2,430.3271901975439,355.1197024887728,21,17,1763663667.1881444
1763663667.1881444,3,332.1209809521216,303.3739925501352,16,15,1763663667.1881444
1763663667.1881444,4,107.1833921315745,283.3910318728516,5,14,1763663667.1881444
1763663667.2043896,0,212.34334217130925,213.8218807145618,10,10,1763663667.2043896
1763663667.2043896,1,486.741325496727,382.4960501086308,24,19,1763663667.2043896
1763663667.2043896,2,429.50194053368295,354.5549344015925,21,17,1763663667.2043896
1763663667.2043896,3,332.9779104389979,303.8894262068961,16,15,1763663667.2043896
1763663667.2043896,4,107.20612865613322,282.3912903810393,5,14,1763663667.2043896
1763663667.2207096,0,212.5967369319788,214.7892436739856,10,10,1763663667.2207096
1763663667.2207096,1,485.948475377582,381.8866334296896,24,19,1763663667.2207096
1763663667.2207096,2,428.6076608675554,354.10742587792976,21,17,1763663667.2207096
1763663667.2207096,3,333.89630253738017,304.2850977292844,16,15,1763663667.2207096
1763663667.2207096,4,107.17723564056509,281.3917078713627,5,14,1763663667.2207096
1763663667.23672,0,212.8224181924171,215.763444869164,10,10,1763663667.23672
1763663667.23672,1,485.10229496777504,381.3537368974631,24,19,1763663667.23672
1763663667.23672,2,427.7695843550854,353.5618731680601,21,17,1763663667.23672
1763663667.23672,3,334.8274988790761,304.64961573050266,16,15,1763663667.23672
1763663667.23672,4,107.28445981106525,280.39747300109286,5,14,1763663667.23672
1763663667.2526517,0,212.99801065603785,216.7479078124583,10,10,1763663667.2526517
1763663667.2526517,1,484.2165775845279,380.8895120413709,24,19,1763663667.2526517
1763663667.2526517,2,426.87652864307256,353.11192706546416,21,17,1763663667.2526517
1763663667.2526517,3,335.7026748902796,305.1334203908915,16,15,1763663667.2526517
1763663667.2526517,4,107.30746482974835,279.3977376515551,5,13,1763663667.2526517
1763663667.268737,0,213.28123383896275,217.70696184047435,10,10,1763663667.268737
1763663667.268737,1,483.3770460448919,380.346201086248,24,19,1763663667.268737
1763663667.268737,2,425.9561879884034,352.72080933464235,21,17,1763663667.268737
1763663667.268737,3,336.6122102223076,305.5490470019172,16,15,1763663667.268737
1763663667.268737,4,107.2225333606534,278.401350856401,5,13,1763663667.268737
1763663667.2847724,0,213.65763730463584,218.633417684554,10,10,1763663667.2847724
1763663667.2847724,1,482.471750258601,379.9214193313151,24,18,1763663667.2847724
1763663667.2847724,2,425.0597546071178,352.2776308232986,21,17,1763663667.2847724
1763663667.2847724,3,337.4687374957331,306.06514876502047,16,15,1763663667.2847724
1763663667.2847724,4,107.16408668932,277.4030603242361,5,13,1763663667.2847724
1763663667.3012872,0,213.9536362754133,219.58860594311804,10,10,1763663667.3012872
1763663667.3012872,1,481.6181323224915,379.4005197064812,24,18,1763663667.3012872
1763663667.3012872,2,424.15358731448777,351.8547114009881,21,17,1763663667.3012872
1763663667.3012872,3,338.3270653565779,306.57825039559435,16,15,1763663667.3012872
1763663667.3012872,4,107.03795664537331,276.41104660859804,5,13,1763663667.3012872
1763663667.317131,0,214.2108670182972,220.554955954716,10,11,1763663667.317131
1763663667.317131,1,480.8187298853349,378.799723781505,24,18,1763663667.317131
1763663667.317131,2,423.1977180056552,351.5609191879668,21,17,1763663667.317131
1763663667.317131,3,339.18663972874606,307.0892610595846,16,15,1763663667.317131
1763663667.317131,4,106.96307797309878,275.4138539569813,5,13,1763663667.317131
1763663667.3331351,0,214.60839848693325,221.47254449618984,10,11,1763663667.3331351
1763663667.3331351,1,479.9926056139402,378.2362358151625,23,18,1763663667.3331351
1763663667.3331351,2,422.23962284784994,351.2744690726061,21,17,1763663667.3331351
1763663667.3331351,3,340.1129230310437,307.4660889299506,17,15,1763663667.3331351
1763663667.3331351,4,107.02218961892927,274.41560257915745,5,13,1763663667.3331351
1763663667.3487804,0,214.8757832586802,222.43613433831035,10,11,1763663667.3487804
1763663667.3487804,1,479.1260021290427,377.7372384204164,23,18,1763663667.3487804
1763663667.3487804,2,421.32634785045184,350.8671255086119,21,17,1763663667.3487804
1763663667.3487804,3,341.0715854532835,307.7506348140982,17,15,1763663667.3487804
1763663667.3487804,4,107.18850769486652,273.4295304227629,5,13,1763663667.3487804
1763663667.3644917,0,215.27560179441292,223.3527286534163,10,11,1763663667.3644917
1763663667.3644917,1,478.2616683119295,377.234319885667,23,18,1763663667.3644917
1763663667.3644917,2,420.4266349359094,350.43064335387294,21,17,1763663667.3644917
1763663667.3644917,3,342.013823716435,308.0855781756583,17,15,1763663667.3644917
1763663667.3644917,4,107.28699816563054,272.4343924287296,5,13,1763663667.3644917
1763663667.3813307,0,215.6730783483044,224.27034098392767,10,11,1763663667.3813307
1763663667.3813307,1,477.3557770313207,376.81080956971607,23,18,1763663667.3813307
1763663667.3813307,2,419.49458758984895,350.0683068463255,20,17,1763663667.3813307
1763663667.3813307,3,342.95961126332054,308.4103641300287,17,15,1763663667.3813307
1763663667.3813307,4,107.48204974222806,271.45359944217904,5,13,1763663667.3813307
1763663667.3971815,0,216.19269761171415,225.1247389129359,10,11,1763663667.3971815
1763663667.3971815,1,476.42453754528594,376.4464018040883,23,18,1763663667.3971815
1763663667.3971815,2,418.6225568892176,349.57885566678215,20,17,1763663667.3971815
1763663667.3971815,3,343.9177133155524,308.696791184458,17,15,1763663667.3971815
1763663667.3971815,4,107.62938598531076,270.4645129790858,5,13,1763663667.3971815
1763663667.4135969,0,216.70501894809505,225.9835327463377,10,11,1763663667.4135969
1763663667.4135969,1,475.4893613255323,376.0922190292287,23,18,1763663667.4135969
1763663667.4135969,2,417.8006791756534,349.0091917097457,20,17,1763663667.4135969
1763663667.4135969,3,344.841890371787,309.078755539771,17,15,1763663667.4135969
1763663667.4135969,4,107.91392338299872,269.5058480379739,5,13,1763663667.4135969
1763663667.4301958,0,217.3190259018513,226.77283336127405,10,11,1763663667.4301958
1763663667.4301958,1,474.5165914472745,375.8604459420199,23,18,1763663667.4301958
1763663667.4301958,2,416.9629283190924,348.4631390544721,20,17,1763663667.4301958
1763663667.4301958,3,345.7254289439901,309.54711394038884,17,15,1763663667.4301958
1763663667.4301958,4,108.10310596213046,268.5239061090631,5,13,1763663667.4301958
1763663667.4456074,0,217.83409008536097,227.62998497380565,10,11,1763663667.4456074
1763663667.4456074,1,473.5211779492861,375.7647800232055,23,18,1763663667.4456074
1763663667.4456074,2,416.0716373679588,348.00970720686166,20,17,1763663667.4456074
1763663667.4456074,3,346.64369173747417,309.94308545717104,17,15,1763663667.4456074
1763663667.4456074,4,108.33290106663986,267.5506670788431,5,13,1763663667.4456074
1763663667.4617035,0,218.4371722709856,228.4276640304332,10,11,1763663667.4617035
1763663667.4617035,1,472.5214018763601,375.74361864318143,23,18,1763663667.4617035
1763663667.4617035,2,415.12885962409,347.6762853634476,20,17,1763663667.4617035
1763663667.4617035,3,347.5860601300259,310.2776625226126,17,15,1763663667.4617035
1763663667.4617035,4,108.52109956603252,266.5685360667952,5,13,1763663667.4617035
1763663667.4780474,0,219.11265963491545,229.16503559292465,10,11,1763663667.4780474
1763663667.4780474,1,471.5217744658378,375.7163232198928,23,18,1763663667.4780474
1763663667.4780474,2,414.2026301113866,347.2993252995187,20,17,1763663667.4780474
1763663667.4780474,3,348.5548863166265,310.52540396072266,17,15,1763663667.4780474
1763663667.4780474,4,108.79220475052688,265.60598633876015,5,13,1763663667.4780474
1763663667.4941697,0,219.86240029639455,229.82676736677627,10,11,1763663667.4941697
1763663667.4941697,1,470.5219824504844,375.6959289551214,23,18,1763663667.4941697
1763663667.4941697,2,413.2810535645445,346.9111286118584,20,17,1763663667.4941697
1763663667.4941697,3,349.54707190381765,310.6501747929323,17,15,1763663667.4941697
1763663667.4941697,4,109.12338930120782,264.6624203403317,5,13,1763663667.4941697
1763663667.5102274,0,220.6655695658486,230.4225182581769,11,11,1763663667.5102274
1763663667.5102274,1,469.529748476721,375.8203144096961,23,18,1763663667.5102274
1763663667.5102274,2,412.3663902411207,346.50691207980736,20,17,1763663667.5102274
1763663667.5102274,3,350.527937827356,310.844859255695,17,15,1763663667.5102274
1763663667.5102274,4,109.33977570113616,263.68611253747133,5,13,1763663667.5102274
1763663667.5262818,0,221.5199685091456,230.9421358538115,11,11,1763663667.5262818
1763663667.5262818,1,468.549798921239,376.0195601592384,23,18,1763663667.5262818
1763663667.5262818,2,411.4653674208274,346.0731403918068,20,17,1763663667.5262818
1763663667.5262818,3,351.4942765354889,311.1021324590492,17,15,1763663667.5262818
1763663667.5262818,4,109.61353144807154,262.7243132907364,5,13,1763663667.5262818
1763663667.5423129,0,222.4059879964248,231.40578385408912,11,11,1763663667.5423129
1763663667.5423129,1,467.6074672408499,376.35424061001953,23,18,1763663667.5423129
1763663667.5423129,2,410.57599655164273,345.6159539341709,20,17,1763663667.5423129
1763663667.5423129,3,352.4135619235628,311.49572409421665,17,15,1763663667.5423129
1763663667.5423129,4,109.7564273295735,261.7345755643413,5,13,1763663667.5423129
1763663667.5577714,0,223.34665614006556,231.74511178329556,11,11,1763663667.5577714
1763663667.5577714,1,466.6951257947403,376.763670806403,23,18,1763663667.5577714
1763663667.5577714,2,409.6404354163915,345.2627891536401,20,17,1763663667.5577714
1763663667.5577714,3,353.30032221857977,311.9579536683261,17,15,1763663667.5577714
1763663667.5577714,4,109.7559855421094,260.7345756619294,5,13,1763663667.5577714
1763663667.5738037,0,224.25896291155988,232.15461923705624,11,11,1763663667.5738037
1763663667.5738037,1,465.7961969797267,377.2017655285102,23,18,1763663667.5738037
1763663667.5738037,2,408.68519714241984,344.9669516307671,20,17,1763663667.5738037
1763663667.5738037,3,354.1319502970801,312.51328666667024,17,15,1763663667.5738037
1763663667.5738037,4,109.65798657351714,259.7393891456648,5,12,1763663667.5738037
1763663667.5895104,0,225.1537862273103,232.60103970431712,11,11,1763663667.5895104
1763663667.5895104,1,464.8591168593404,377.5508799051504,23,18,1763663667.5895104
1763663667.5895104,2,407.77451415937537,344.5538457068284,20,17,1763663667.5895104
1763663667.5895104,3,354.99080525027097,313.0255055352992,17,15,1763663667.5895104
1763663667.5895104,4,109.45720786988954,258.7597525231513,5,12,1763663667.5895104
1763663667.605599,0,225.97450681423268,233.17236948491828,11,11,1763663667.605599
1763663667.605599,1,463.9682124035398,378.0050706697356,23,18,1763663667.605599
1763663667.605599,2,406.8396435193733,344.19885713453044,20,17,1763663667.605599
1763663667.605599,3,355.77406271938673,313.64720299956485,17,15,1763663667.605599
1763663667.605599,4,109.22122798145504,257.7879945840253,5,12,1763663667.605599
1763663667.622415,0,226.70323455566864,233.8571730179565,11,11,1763663667.622415
1763663667.622415,1,463.1136054679452,378.5243461126689,23,18,1763663667.622415
1763663667.622415,2,405.9087998453939,343.83343949044007,20,17,1763663667.622415
1763663667.622415,3,356.4787671933613,314.35670395401115,17,15,1763663667.622415
1763663667.622415,4,109.13200144284792,256.7919832262546,5,12,1763663667.622415
1763663667.639414,0,227.32722826177505,234.6386023843996,11,11,1763663667.639414
1763663667.639414,1,462.1974283113655,378.925119636946,23,18,1763663667.639414
1763663667.639414,2,404.9910634266942,343.4362495285928,20,17,1763663667.639414
1763663667.639414,3,357.24297921632945,315.0016690569051,17,15,1763663667.639414
1763663667.639414,4,109.10036164837658,255.79248388988373,5,12,1763663667.639414
1763663667.6557412,0,227.897718275548,235.45990692242756,11,11,1763663667.6557412
1763663667.6557412,1,461.3030410250468,379.3724130329084,23,18,1763663667.6557412
1763663667.6557412,2,404.0670102999878,343.0539854588398,20,17,1763663667.6557412
1763663667.6557412,3,357.9356583099356,315.722914974246,17,15,1763663667.6557412
1763663667.6557412,4,109.1914011303194,254.79663660604567,5,12,1763663667.6557412
1763663667.6714876,0,228.4730830575756,236.27780383989472,11,11,1763663667.6714876
1763663667.6714876,1,460.3633521128174,379.7144433652373,23,18,1763663667.6714876
1763663667.6714876,2,403.1511287961945,342.65253674354824,20,17,1763663667.6714876
1763663667.6714876,3,358.6087888828178,316.4624386262351,17,15,1763663667.6714876
1763663667.6714876,4,109.23898118925806,253.7977691784101,5,12,1763663667.6714876
1763663667.688288,0,228.973218134977,237.1437512426581,11,11,1763663667.688288
1763663667.688288,1,459.44346291472425,380.1066217216411,22,19,1763663667.688288
1763663667.688288,2,402.2134413668213,342.3050568379486,20,17,1763663667.688288
1763663667.688288,3,359.3373344981369,317.1474359155723,17,15,1763663667.688288
1763663667.688288,4,109.29127589737826,252.7991374827872,5,12,1763663667.688288
1763663667.7042637,0,229.5525589396826,237.95883665658917,11,11,1763663667.7042637
1763663667.7042637,1,458.532354063223,380.5187875386567,22,19,1763663667.7042637
1763663667.7042637,2,401.2422385207349,342.0668027052379,20,17,1763663667.7042637
1763663667.7042637,3,360.0288480416285,317.8697994107516,18,15,1763663667.7042637
1763663667.7042637,4,109.4361241007949,251.80968359403496,5,12,1763663667.7042637
1763663667.7200358,0,230.1666525908448,238.74806982087097,11,11,1763663667.7200358
1763663667.7200358,1,457.6306844096196,380.9512130649277,22,19,1763663667.7200358
1763663667.7200358,2,400.2979831537851,341.73758878999985,20,17,1763663667.7200358
1763663667.7200358,3,360.7054683150306,318.6061315407183,18,15,1763663667.7200358
1763663667.7200358,4,109.44921250511526,250.80976925086733,5,12,1763663667.7200358
1763663667.7361908,0,230.8851385541465,239.4436112794041,11,11,1763663667.7361908
1763663667.7361908,1,456.75176536850654,381.4281840484989,22,19,1763663667.7361908
1763663667.7361908,2,399.3589231719231,341.3938354620663,19,17,1763663667.7361908
1763663667.7361908,3,361.4380209938036,319.28684188500773,18,15,1763663667.7361908
1763663667.7361908,4,109.5723270577377,249.81737678468645,5,12,1763663667.7361908
1763663667.7515929,0,231.59825549123323,240.14465638069225,11,12,1763663667.7515929
1763663667.7515929,1,455.8520477038813,381.8646564118409,22,19,1763663667.7515929
1763663667.7515929,2,398.4679531436655,340.939773342146,19,17,1763663667.7515929
1763663667.7515929,3,362.2600126665725,319.8563413932592,18,15,1763663667.7515929
1763663667.7515929,4,109.59048212941,248.8175416015825,5,12,1763663667.7515929
1763663667.7678173,0,232.34535260097272,240.80937128846764,11,12,1763663667.7678173
1763663667.7678173,1,454.9824376878191,382.35839563447183,22,19,1763663667.7678173
1763663667.7678173,2,397.5946674082648,340.4525649428489,19,17,1763663667.7678173
1763663667.7678173,3,363.0266821391796,320.49838338547795,18,16,1763663667.7678173
1763663667.7678173,4,109.57323548530212,247.81769033600992,5,12,1763663667.7678173
1763663667.7834704,0,233.13886656090827,241.41792333668323,11,12,1763663667.7834704
1763663667.7834704,1,454.1372207686133,382.89281902419975,22,19,1763663667.7834704
1763663667.7834704,2,396.660300011082,340.09625388901816,19,17,1763663667.7834704
1763663667.7834704,3,363.8697217905165,321.0362348020177,18,16,1763663667.7834704
1763663667.7834704,4,109.56283246082523,246.81774444893315,5,12,1763663667.7834704
1763663667.799927,0,233.9103358948312,242.05418984280823,11,12,1763663667.799927
1763663667.799927,1,453.3526204882572,383.51282095973306,22,19,1763663667.799927
1763663667.799927,2,395.69672311768096,339.8288224576128,19,16,1763663667.799927
1763663667.799927,3,364.7180491356819,321.5657069121846,18,16,1763663667.799927
1763663667.799927,4,109.51501960622667,245.81888813747733,5,12,1763663667.799927
1763663667.8160856,0,234.63823305831437,242.7398761554857,11,12,1763663667.8160856
1763663667.8160856,1,452.6596461898261,384.2337832484236,22,19,1763663667.8160856
1763663667.8160856,2,394.77146342809647,339.44948816331555,19,16,1763663667.8160856
1763663667.8160856,3,365.4789547501213,322.2145694907901,18,16,1763663667.8160856
1763663667.8160856,4,109.50844965497976,244.81890971983992,5,12,1763663667.8160856
1763663667.831675,0,235.43757138944412,243.34075736869397,11,12,1763663667.831675
1763663667.831675,1,451.9855069944505,384.97238757095255,22,19,1763663667.831675
1763663667.831675,2,393.9012943387269,338.9567349229348,19,16,1763663667.831675
1763663667.831675,3,366.214577511156,322.89196092375033,18,16,1763663667.831675
1763663667.831675,4,109.47837017500277,243.81936220977133,5,12,1763663667.831675
